BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,Book format,Language,GenreLink,Series,PublishYear
600141,Playing for Keeps,Lauren Brooke,3.98,522,183,177,132,29,1,19,290,Paperback,English,1533163,Chestnut Hill,2006
600149,Come Spring,Jill Marie Landis,3.93,287,92,108,70,8,9,25,0,Audiobook,English,854163,Storm Family,1992
600151,Mysterious Stranger,David Blaine,3.71,410,105,137,124,34,10,41,290,Hardcover,English,908580,None,2002
600155,Another Mexico,Graham Greene,3.58,462,88,166,144,52,12,65,288,Paperback,English,2990283,None,1939
600157,Monsignor Quixote,Graham Greene,3.92,3556,1012,1494,859,146,45,314,220,Hardcover,English,4329,None,1982
600168,So Human an Animal: How We are Shaped by Surroundings and Events,René Dubos,3.96,178,56,76,33,8,5,17,292,Paperback,English,586775,None,1968
600171,Last Worthless Evening: Four Novellas and Two Stories,Andre Dubus,4.01,260,95,90,61,11,3,23,224,Paperback,English,1254715,None,1986
600172,Love in Another Town,"Barbara Taylor Bradford, Lisa Banes",3.4,1233,259,303,422,172,77,101,0,Audiobook,English,509206,None,1995
204550,Chaplin,David  Robinson,4.14,777,326,294,115,27,15,44,552,Paperback,French,197899,None,1985
600191,Talking to Addison,Jenny Colgan,3.23,3331,477,776,1299,582,197,265,304,Hardcover,English,3353216,None,2001
600190,The Age of Innocence,Edith Wharton,3.95,144087,48722,53208,31564,7864,2729,7248,276,Paperback,English,1959512,None,1920
600203,Ornament and Crime: Selected Essays,Adolf Loos,3.87,365,123,119,86,27,10,16,204,Paperback,English,586808,None,1997
600199,The Rule Of Four,"Ian Caldwell, Dustin Thomason, Josh  Hamilton",3.3,35969,5395,10197,12435,5664,2278,2276,290,Audio CD,English,3805,None,2004
600225,Korean Children's Favorite Stories,"Kim So-un, Jeong Kyoung-Sim",3.83,151,39,58,44,10,0,19,96,Hardcover,English,586830,Children's Favorite Stories,2004
88612,Growing Up,"Russell Baker, Gilbert Riswold",4.1,6869,2653,2642,1239,253,82,365,352,Paperback,English,85515,None,1982
600227,Growing Up/Audio Cassettes (20059),"Russell Baker, Mason Adams",4.1,6869,2653,2642,1239,253,82,365,0,Audio Cassette,English,85515,None,1982
600238,The Marketplace of Revolution: How Consumer Politics Shaped American Independence,T.H. Breen,3.84,498,129,200,135,30,4,31,380,Paperback,English,586843,None,2004
600241,Stick,Steve Breen,4.04,359,106,171,73,7,2,64,40,Hardcover,English,586846,None,2007
600254,Pablo Neruda: A Passion for Life,Adam Feinstein,4.08,225,78,98,40,8,1,20,290,Paperback,English,43427,None,2004
600253,One Day in the Life of Ivan Denisovich,"Aleksandr Solzhenitsyn, H.T. Willetts",3.96,96108,31272,37666,20698,4843,1629,4474,188,Paperback,English,838042,None,1962
600260,Et l'homme créa les dieux,Pascal Boyer,3.99,2166,843,703,435,129,56,111,526,Paperback,French,772151,None,2001
600270,Breaking Point,Jennie Hansen,3.75,695,171,245,221,50,8,31,240,Paperback,English,586875,None,2003
600271,The Breaking Point,Karen  Ball,3.78,234,65,82,64,17,6,23,400,Paperback,English,586876,None,2002
600265,Shock Treatment,Karen Finley,3.84,258,86,77,68,22,5,30,144,Paperback,English,586870,None,1990
600263,George And Martha,James  Marshall,4.17,5238,2505,1470,985,214,64,175,46,Paperback,English,46151575,George and Martha,1972
600273,The Breaking Point: Eight Stories,Daphne du Maurier,3.8,1095,260,452,300,65,18,115,376,Hardcover,English,17846111,None,1959
600275,Breaking Point,Suzy Spencer,3.77,437,131,129,128,43,6,36,320,Paperback,English,938524,None,2002
600279,Breaking Point,Suzy Spencer,3.77,437,131,129,128,43,6,36,290,Paperback,English,938524,None,2002
600278,The Breaking Point,Mary Roberts Rinehart,3.69,381,104,109,127,29,12,51,486,Paperback,English,2698004,None,1922
600318,The Circle Game,"Margaret Atwood, Sherrill Grace",3.82,782,205,292,230,49,6,82,96,Paperback,English,845030,None,1964
600331,Sense and Sensibility,"Jane Austen, Stephen Arkin, Hugh Thomson",3.87,1155,313,479,279,70,14,142,294,Paperback,English,90205360,None,1992
600326,The Birthday of the World and Other Stories,"Ursula K. Le Guin, Scott Brick, Harlan Ellison, David Birney, Gabrielle de Cuir",4.31,4362,2136,1593,511,100,22,412,0,Audiobook,English,639316,Hainish Cycle,2002
600334,The Dollmaker,Amanda Stevens,3.62,769,169,259,239,82,20,110,376,Paperback,English,586934,None,2004
600335,The Dollmaker,Harriette Simpson Arnow,4.17,3274,1627,900,499,158,90,464,624,Paperback,English,586935,None,1954
600329,Sense and Sensibility,Jane Austen,4.08,985976,403464,342774,174553,42387,22798,16992,672,Hardcover,English,2809709,None,1811
600330,Sense and Sensibility,Jane Austen,4.08,985976,403464,342774,174553,42387,22798,16992,290,Paperback,English,2809709,None,1811
600332,Lo es,Frank McCourt,3.69,57890,12497,21646,18318,4389,1040,2263,416,Paperback,Spanish,1779262,Frank McCourt,1999
114998,"Hey, Little Ant","Phillip Hoose, Hannah Hoose, Debbie Tilley",4.12,1283,561,409,237,64,12,227,32,Hardcover,English,2270995,None,1998
600349,Dangerous Visions,"Harlan Ellison, Michael Moorcock, Isaac Asimov, Lester del Rey, Robert Silverberg, Frederik Pohl, Philip José Farmer, Miriam Allen deFord",4.19,8576,3888,2901,1404,281,102,327,592,Paperback,English,2758790,None,1967
600342,Lord Jim (Collected Works Of Joseph Conrad),Joseph Conrad,3.62,27757,6614,9292,7811,2803,1237,1343,290,Paperback,English,2578988,None,1900
600345,Hey Little Ant,"Phillip Hoose, Hannah Hoose",4.12,1283,561,409,237,64,12,227,23,Staple Bound,English,2270995,None,1998
600351,"Again, Dangerous Visions 1","Harlan Ellison, John Heidenry, Kate Wilhelm, James B. Hemesath, Joanna Russ, Kurt Vonnegut Jr., T.L. Sherred, Barry N. Malzberg",4.06,297,106,119,56,16,0,14,450,Paperback,English,13356250,"Again, Dangerous Visions",1973
600346,"Oye, Hormiguita","Phillip Hoose, Hannah Hoose",4.12,1283,561,409,237,64,12,227,290,Paperback,Spanish,2270995,None,1998
600348,"Oye, Hormiguita","Phillip Hoose, Hannah Hoose",4.12,1283,561,409,237,64,12,227,290,Hardcover,Spanish,2270995,None,1998
600350,"Again, Dangerous Visions","Harlan Ellison, John Heidenry, Ross Rocklynne, Ursula K. Le Guin, Andrew J. Offutt, Gene Wolfe, Ray Bradbury, Chad Oliver",4.18,3709,1631,1277,654,121,26,84,760,Hardcover,English,1521002,"Again, Dangerous Visions",1972
600368,"Oye, Hormiguita","Phillip Hoose, Hannah Hoose",4.12,1283,561,409,237,64,12,227,32,Paperback,Spanish,2270995,None,1998
600384,Death of a Swagman,Arthur W. Upfield,3.98,562,192,219,111,26,14,22,224,Paperback,English,586984,Inspector Napoleon Bonaparte,1945
600385,While Mrs. Coverlet Was Away,Mary Nash,4.17,167,64,68,35,0,0,33,157,Paperback,English,586988,Mrs. Coverlet,1958
600388,While Mrs. Coverlet was Away,Mary Nash,4.17,167,64,68,35,0,0,33,290,Hardcover,English,586988,Mrs. Coverlet,1958
600392,Fresh Vegetable and Fruit Juices: What's Missing in Your Body?,Norman W. Walker,4.26,263,140,72,36,9,6,22,118,Paperback,English,586992,None,1970
600390,"D-Day: June 6, 1944:  The Climactic Battle of World War II",Stephen E. Ambrose,4.28,24579,11628,9163,3109,464,215,728,656,Paperback,English,586990,None,1994
600399,The Search for the Silver Persian,Carolyn Keene,3.79,239,68,75,76,19,1,6,160,Paperback,English,2537176,Nancy Drew Mystery Stories,1993
600404,Krik? Krak!,Edwidge Danticat,4.14,7674,2947,3145,1310,216,56,669,224,Paperback,English,2903,None,1996
600400,The Case of the Safecracker's Secret,Carolyn Keene,3.81,239,68,75,81,12,3,6,154,Paperback,English,587000,Nancy Drew Mystery Stories,1990
600403,"The Battle for Spain: The Spanish Civil War, 1936-1939",Antony Beevor,3.92,4787,1313,2096,1115,209,54,317,586,Paperback,English,1501340,None,2006
600411,Longest Winter,Alex Kershaw,4.15,6049,2364,2482,994,154,55,273,290,Paperback,English,587010,None,2004
600413,Olivia . . . and the Missing Toy,Ian Falconer,4.14,7918,3834,2141,1376,343,224,238,42,Hardcover,English,654938,Olivia,2003
600412,Olivia Saves The Circus,Ian Falconer,4.16,5423,2488,1668,979,203,85,246,290,Paperback,English,3259015,Olivia,1994
600414,The Wonderful Adventures Of Nils,"Selma Lagerlöf, TransVelma Swanston Howard Selma Lagerlof",4.05,9985,3940,3330,2089,496,130,403,290,Paperback,English,1752228,Nils Holgersson,1906
600429,Tangled Up in Blue,Joan D. Vinge,3.63,595,106,224,209,50,6,40,235,Hardcover,English,587028,Tiamat,2000
600428,Catspaw,Joan D. Vinge,4.12,2163,870,785,421,79,8,86,392,Hardcover,English,1140184,Cat,1988
600427,Psion,Joan D. Vinge,3.96,2200,706,836,549,90,19,86,214,Paperback,English,1913026,Cat,1982
600436,"Portrait of a Burger as a Young Calf: The Story of One Man, Two Cows, and the Feeding of a Nation",Peter Lovenheim,3.68,159,29,65,53,9,3,24,288,Paperback,English,587035,None,2002
600441,Dreamfall,Joan D. Vinge,3.89,1178,341,454,309,65,9,45,447,Hardcover,English,587040,Cat,1996
600442,24 Hour Party People,Tony    Wilson,3.98,1225,380,520,260,46,19,55,290,Hardcover,English,152593,None,2002
600457,In the Land of God and Man: A Latin Woman's Journey,Silvana Paternostro,4.16,171,68,75,19,6,3,32,336,Paperback,English,587056,None,1998
600450,No Abras Este Libro/don't Open This Book,Michaela Muntean,3.92,616,204,217,145,40,10,208,40,Hardcover,English,13125,None,2006
600483,One Hundred Famous Views of Edo,"Hiroshige Utagawa, Henry D. Smith II",4.6,167,114,39,14,0,0,15,256,Hardcover,English,587082,None,1986
600499,Twisted: The Secret Desires and Bizarre Double Life of Dr. Richard Sharpe,John Glatt,3.85,181,59,50,58,13,1,10,256,Paperback,English,587098,None,2003
600506,The Ticket That Exploded,William S. Burroughs,3.62,2287,511,793,682,216,85,109,217,Paperback,English,848184,The Nova Trilogy,1962
600500,A Double Life,"Karolina Pavlova, Barbara Heldt",3.71,204,46,75,63,17,3,35,133,Paperback,English,587099,None,1848
600508,Speed / Kentucky Ham,William S. Burroughs Jr.,3.8,560,156,194,163,36,11,43,290,Paperback,English,222932,None,1970
600515,Jean-Paul Sartre,"Annie Cohen-Solal, Óscar Luis Molina",3.82,183,46,78,42,14,3,14,160,Paperback,Spanish,100003,None,1985
600522,Conquering Chronic Disorganization,Judith Kolberg,4.03,158,62,52,34,7,3,17,132,Paperback,English,587121,None,1999
600523,Conquering Chronic Disorganization,Judith Kolberg,4.03,158,62,52,34,7,3,17,147,Paperback,English,587121,None,1999
600524,Shangai Baby,Zhou Weihui,3.21,4433,656,1113,1520,783,361,373,294,Paperback,English,2760725,None,1999
600526,Shanghai Baby,"Zhou Weihui, Bruce Humes",3.21,4433,656,1113,1520,783,361,373,272,Paperback,English,2760725,None,1999
600527,Casada con Buda,"Zhou Weihui, Ainara Munt Ojanguren, Ying Xu",3.28,827,148,193,284,143,59,67,280,Paperback,Spanish,529931,None,2005
600529,The Complete Fairy Tales of Brothers Grimm,"Jacob Grimm, Wilhelm Grimm, Jack D. Zipes",4.27,149935,74649,48219,21871,3621,1575,2609,750,Paperback,English,1855987,None,1812
600532,Consuming Passions: A Food-Obsessed Life,Michael Lee West,3.91,514,171,177,126,29,11,53,260,Paperback,English,587131,None,1999
600534,"Quiúbole con... tu cuerpo, el ligue, tu imagen, el sexo, las drogas y todo lo demás",Gaby Vargas,3.43,1030,297,211,266,155,101,54,312,Paperback,Spanish,2636450,None,2005
600538,Quiúbole con... Para hombres,"Gaby Vargas, Yordi Rosado",3.34,303,75,54,94,59,21,21,656,Paperback,Spanish,587137,None,2006
600543,Outcast,Amelia Elias,4.01,232,79,89,54,8,2,11,292,Paperback,English,587142,Guardians' League,2006
600539,James Joyce,"Richard Ellmann, Beatriz Blanco, Enrique Castro",4.34,2435,1239,865,264,46,21,142,942,Paperback,Spanish,2880132,None,1959
600544,Mad Girls In Love,Michael Lee West,3.88,1293,404,489,269,98,33,125,531,Hardcover,English,731093,None,2005
600563,The Passionate State of Mind: And Other Aphorisms,Eric Hoffer,4.3,252,119,97,30,5,1,24,120,Paperback,English,587162,None,1954
600567,Once Upon Stilettos,Shanna Swendson,3.95,7255,2162,2969,1791,263,70,518,303,Paperback,English,2936734,"Enchanted, Inc.",2006
600574,A Texas State of Mind,Ann DeFee,4.24,245,120,77,38,7,3,35,251,Paperback,English,44930060,Port Serenity,2005
600586,Albrecht Dürer,"Norbert Wolf, Albrecht Dürer",4.16,214,90,73,48,2,1,12,96,Paperback,English,587185,None,2006
600616,Women Artists,"Uta Grosenick, Ilka Becker, Paul Aston",4.18,154,68,48,35,3,0,4,352,Hardcover,English,587215,None,2001
600625,Life in a Medieval Village,"Frances Gies, Joseph Gies",3.87,1629,415,681,450,71,12,102,272,Paperback,English,587224,None,1989
600628,Arcimboldo,Werner Kriegeskorte,3.89,2065,845,490,471,183,76,10,80,Paperback,English,1336888,Taschen Basic Art,1992
600633,1000 Tattoos,Henk Schiffmacher,3.73,404,119,105,135,41,4,29,576,Paperback,English,587232,None,1996
600636,Pleyn Delit: Medieval Cookery for Modern Cooks,"Constance B. Hieatt, Brenda Hosington, Sharon Butler",4.19,155,65,64,19,4,3,9,172,Paperback,English,587235,None,1977
903778,The Waning of the Middle Ages,Johan Huizinga,4.04,3448,1328,1235,647,177,61,152,352,Paperback,English,888935,None,1919
600642,Tamara de Lempicka 1898-1980 (Taschen Basic Art),Gilles Néret,4.16,411,166,160,73,10,2,22,96,Paperback,English,587241,None,1988
600652,Sandro Botticelli 1444/45 - 1510,Barbara Deimling,4.34,496,268,141,75,10,2,13,96,Paperback,English,587251,None,1981
600654,"Caravaggio, 1571-1610",Gilles Lambert,4.22,1989,969,601,328,64,27,33,96,Paperback,English,587253,None,2000
600656,"Leonardo Da Vinci, 1452-1519",Frank Zöllner,4.35,621,334,187,84,15,1,18,96,Paperback,English,21931651,None,2000
600657,Art Now:  Artists at the Rise of the New Millennium,"Uta Grosenick, Burkhard Riemschneider",3.81,245,66,91,68,16,4,7,352,Hardcover,English,587256,Taschen 25,2002
600663,"Marc Chagall, 1887-1985: Painting as Poetry (Taschen Art Series)",Ingo F. Walther,4.27,1265,632,392,203,27,11,16,0,Hardcover,English,839197,None,1987
600679,Van Gogh: The Complete Paintings,"Ingo F. Walther, Rainer Metzger",4.1,42473,20760,11095,6607,2219,1792,134,740,Hardcover,English,197200,None,1988
600690,The Male Nude,David Leddick,4.13,156,63,56,32,4,1,13,576,Paperback,English,587289,None,1998
600691,Pablo Picasso: 1881-1973 (Genius of the Taschen Art Series),Ingo F. Walther,4.25,700,345,216,112,23,4,23,95,Hardcover,English,409837,None,1990
600695,The Custom of the Country,Edith Wharton,4.04,10736,3728,4386,2042,441,139,1113,80,Paperback,English,2536975,None,1913
600699,Controle el dolor antes de que el dolor le controle a usted,Margaret A. Caudill,3.93,181,63,71,28,9,10,19,255,Paperback,English,4411187,None,1994
600718,Edvard Munch 1863 1944,Ulrich Bischoff,4.12,10430,4836,2919,1915,560,200,23,96,Paperback,English,886857,Meesterlijk Modern,1990
600713,Summer,Edith Wharton,3.67,11185,2210,4333,3576,858,208,1075,160,Paperback,English,3140028,None,1917
327145,Paul Gauguin: 1848-1903 the Primitive Sophisticate,Ingo F. Walther,4.01,287,102,101,70,13,1,16,95,Paperback,English,317785,Taschen Basic Art,1988
600739,Sister Carrie,Theodore Dreiser,3.76,37130,10141,13037,9855,2987,1110,1496,460,Paperback,English,2437051,None,1900
600747,"Keith Haring, 1958-1990: Life for Art",Alexandra Kolossa,4.29,187,84,77,24,1,1,9,96,Paperback,English,587346,None,2004
600760,El Dibujo de La Figura Humana,Burne Hogarth,4.0,4434,1919,1181,901,277,156,39,174,Hardcover,Spanish,295973,None,1970
600778,Mao: The Unknown Story,"Jung Chang, Jon Halliday",3.76,11920,3542,4245,2545,921,667,840,992,Paperback,English,1879340,None,2002
600784,As She Climbed Across the Table,Jonathan Lethem,3.67,5145,1082,1939,1597,418,109,480,208,Paperback,English,1119921,None,1997
600791,Code Name God: The Spiritual Odyssey of a Man of Science,Mani Bhaumik,3.69,719,181,252,193,66,27,72,222,Hardcover,English,587390,None,2005
600789,The Expedition of Humphry Clinker,Tobias Smollett,3.45,3195,693,905,948,441,208,180,560,Hardcover,English,502618,None,1771
600801,Girl in Landscape,Jonathan Lethem,3.58,3272,542,1239,1113,322,56,296,288,Paperback,English,587400,None,1998
600803,Jude the Obscure,Thomas Hardy,3.81,66434,21311,22598,14313,5295,2917,3317,348,Hardcover,English,41342119,None,1895
600804,Herland,Charlotte Perkins Gilman,3.49,15684,2788,5014,5537,1855,490,1540,156,Paperback,English,83484,The Herland Trilogy,1915
600806,Women and Economics,Charlotte Perkins Gilman,3.64,245,54,84,78,24,5,18,180,Paperback,English,587405,None,1898
600812,Summer at the Lake,Andrew M. Greeley,3.62,518,113,179,163,42,21,34,480,Paperback,English,587411,O'Malley's (Family Saga),1997
600814,Men at Arms,Evelyn Waugh,3.93,2497,712,1048,602,110,25,181,342,Paperback,English,2493324,Sword of Honour,1952
600834,The End of the Battle,Evelyn Waugh,4.05,1070,348,469,217,31,5,92,352,Paperback,English,2179652,Sword of Honour,1952
600838,"Three Short Novels: Bartleby, Benito Cereno, Billy Budd",Herman Melville,4.02,575,213,210,115,27,10,43,381,Hardcover,English,7496,None,1855
600835,The Cider House Rules,John Irving,4.14,165321,64544,66907,27405,4968,1497,4078,598,Hardcover,English,3875895,None,1985
600845,"Pierre, or The Ambiguities","Herman Melville, G. Thomas Tanselle, Harrison Hayford, Hershel Parker",3.62,1128,315,342,266,136,69,127,435,Paperback,English,1163438,None,1852
600854,Henri De Toulouse-Lautrec 1864-1901 (Taschen Art Series),Matthias Arnold,4.22,291,132,99,52,7,1,9,0,Hardcover,English,740886,None,1990
600824,La cultura del nuevo capitalismo,"Richard Sennett, Marco Aurelio Galmarini",3.76,452,97,190,129,31,5,38,192,Paperback,Spanish,87468,None,2006
600876,"The Jefferson Bible, the Life and Morals of Jesus",Thomas Jefferson,3.83,2338,743,792,550,168,85,218,96,Paperback,English,2995002,None,1819
8508,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,Thomas Jefferson,3.83,2338,743,792,550,168,85,218,103,Hardcover,English,2995002,None,1819
600878,The Literary Bible Of Thomas Jefferson;His Commonplace Book Of Philosophers And Poets,Thomas Jefferson,3.83,2338,743,792,550,168,85,218,210,Hardcover,English,2995002,None,1819
600877,The Jefferson Bible: The Life and Morals of Jesus Christ of Nazareth,Thomas Jefferson,3.83,2338,743,792,550,168,85,218,191,Paperback,English,2995002,None,1819
600879,Jefferson's Extracts from the Gospels: The Philosophy of Jesus and the Life and Morals of Jesus,Dickinson W. Adams,3.83,2338,743,792,550,168,85,218,454,Hardcover,English,2995002,None,1819
765423,Letters on England,"Voltaire, Leonard Tancock",3.71,2231,596,698,692,189,56,132,162,Paperback,English,587493,None,1733
600896,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,Thomas Jefferson,3.83,2338,743,792,550,168,85,218,192,Hardcover,English,2995002,None,1819
600902,The Rise of Silas Lapham,William Dean Howells,3.43,3644,546,1193,1315,454,136,209,344,Paperback,English,1165840,None,1885
229432,The Pickwick Papers,Charles Dickens,3.84,25437,7804,8805,6353,1851,624,1782,801,Paperback,English,3315230,None,1837
881319,The Art of Rhetoric,"Aristotle, Hugh Lawson-Tancred",3.9,4663,1510,1599,1199,278,77,216,292,Paperback,English,423608,None,1991
600917,How to Teach Your Baby to Read: The Gentle Revolution,Glenn Doman,4.1,583,256,190,95,23,19,81,166,Hardcover,English,2703944,The Gentle Revolution,1964
600924,"The Rhetoric of Aristotle with a Commentary, Vols 1-3",Aristotle,3.9,4663,1510,1599,1199,278,77,216,303,Unknown Binding,English,423608,None,1973
600926,The Rhetoric of Aristotle,"Aristotle, Lane Cooper",3.9,4663,1510,1599,1199,278,77,216,312,Paperback,English,423608,None,1960
600932,Mansfield Park,Jane Austen,3.86,294600,87883,107503,75339,18434,5441,10473,374,Hardcover,English,2722329,None,1814
600943,The Theory of Moral Sentiments,Adam Smith,4.06,3664,1480,1220,730,177,57,171,368,Paperback,English,308867,None,1759
600942,Leviathan,James Byron Huggins,4.0,634,242,212,130,39,11,51,396,Paperback,English,587539,None,1995
600953,The Kill Zone,David Hagberg,4.08,266,100,101,54,8,3,16,448,Paperback,English,587550,Kirk McGarvey,2002
600954,Critical Mass,David Hagberg,3.92,293,95,97,88,9,4,10,0,Paperback,English,2500055,Kirk McGarvey,1992
600945,The Travels of Sir John Mandeville: The Fantastic 14th-Century Account of a Journey to the East,John Mandeville,3.39,1200,205,352,408,172,63,98,209,Paperback,English,984851,None,1357
600946,The Travels Of Sir John Mandeville,John Mandeville,3.39,1200,205,352,408,172,63,98,176,Paperback,English,984851,None,1357
600947,The Travels Of Sir John Mandeville: An Abridged Version,John Mandeville,3.39,1200,205,352,408,172,63,98,290,Hardcover,English,984851,None,1357
600952,Soldier of God,David Hagberg,4.06,260,89,109,54,5,3,12,425,Paperback,English,587549,Kirk McGarvey,2005
600957,White House,David Hagberg,4.1,251,87,109,48,6,1,9,432,Paperback,English,2300045,Kirk McGarvey,1999
600956,Assassin,David Hagberg,4.08,266,104,96,53,9,4,7,530,Paperback,English,587553,Kirk McGarvey,1997
600958,Dance with the Dragon,David Hagberg,3.93,281,94,98,69,16,4,18,384,Hardcover,English,587555,Kirk McGarvey,2007
600955,By Dawn's Early Light,David Hagberg,4.02,211,72,84,43,12,0,8,384,Paperback,English,1778302,None,2003
600959,Joshua's Hammer,David Hagberg,4.16,316,123,130,53,9,1,15,544,Paperback,English,2580834,Kirk McGarvey,2000
600960,Crossfire,David Hagberg,3.98,323,106,118,89,6,4,8,448,Paperback,English,587557,Kirk McGarvey,1991
600962,Salamandastron,Brian Jacques,4.08,28251,10427,10683,6173,803,165,315,356,Mass Market Paperback,English,551326,Redwall,1992
600975,臺北人,白先勇,4.35,538,274,193,61,7,3,51,299,Paperback,Chinese,1022160,None,1971
600983,Pemberley Revisited,Emma Tennant,2.49,1325,86,147,407,377,308,234,256,Paperback,English,2588861,None,1373
600986,The Journals of Anaïs Nin Volume Six,Anaïs Nin,4.14,384,158,143,65,16,2,15,432,Paperback,English,6342331,The Diary of Anaïs Nin,1976
600985,Journals Of Anais Nin Volume 3,Anaïs Nin,4.18,1610,695,580,282,41,12,46,290,Paperback,English,6342328,The Diary of Anaïs Nin,1969
600988,Go Rin No Sho: A Book,Miyamoto Musashi,4.05,37449,14730,12512,7830,1919,458,1714,56,Paperback,English,1318780,None,1645
600997,Amsterdam,"Ian McEwan, Jesús Zulaika",3.44,45423,5945,15746,17152,5308,1272,3366,200,Hardcover,Spanish,933082,None,1998
600998,"Animal, Vegetable, Miracle: Our Year of Seasonal Eating",Barbara Kingsolver,4.03,103798,40077,36869,18692,5743,2417,10847,370,Hardcover,English,1582285,None,2007
601021,The Dream Killer,Patricia Windsor,3.67,164,35,63,50,9,7,24,272,Paperback,English,1195043,None,1991
601018,The Diviners,Rick Moody,3.04,608,69,154,190,123,72,88,290,Paperback,English,17252,None,2005
601019,Collected Stories,"W. Somerset Maugham, Nicholas Shakespeare",4.33,1893,919,721,215,30,8,60,888,Hardcover,English,6532283,None,1921
601020,Lost in the Cosmos,Walker Percy,4.06,2363,956,824,410,123,50,244,256,Mass Market Paperback,English,587615,None,1983
601024,"Young Merlin Trilogy: Passager, Hobby, and Merlin",Jane Yolen,3.71,467,111,162,152,32,10,47,276,Hardcover,English,2027385,The Young Merlin Trilogy,2004
601028,The Merlin Conspiracy,Diana Wynne Jones,3.92,5891,1868,2182,1438,331,72,352,468,Hardcover,English,1004338,Magids,2003
