BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,Book format,Language,GenreLink,Series,PublishYear
12600169,Transcendence: Healing and Transformation Through Transcendental Meditation,"Norman E. Rosenthal, Gildart Jackson",3.59,729,163,250,213,61,42,82,0,MP3 Book,English,15607093,None,2004
12600227,Le Golem,Gustav Meyrink,3.87,6230,1910,2291,1472,446,111,449,256,Paperback,French,96210,None,1915
12600279,Justice,"Jim Krueger, Alex Ross",4.17,1726,763,596,287,66,14,189,384,Hardcover,English,6469652,Justice,2008
12600282,The Moral Landscape: How Science Can Determine Human Values,Sam Harris,3.91,20915,7081,7637,4146,1259,792,1173,309,Kindle Edition,English,10722133,None,2010
12600284,The Moral Landscape: How Science Can Determine Human Values,Sam Harris,3.91,20915,7081,7637,4146,1259,792,1173,380,Paperback,English,10722133,None,2010
12600301,Sydänyön muistot,"Sidney Sheldon, Hilkka Pekkanen",3.72,18187,4305,6367,5859,1367,289,499,319,Hardcover,Finnish,2324921,Midnight,1990
12600338,Macbeth (Annotated with Biography and Critical Essay),"William Shakespeare, Golgotha Press, William Shakespeare, Migdalia Cruz",3.91,713155,236970,248822,166195,46093,15075,12165,0,Nook,English,1896522,None,1606
12600363,A Ghost in Love and Other Plays,Michael Dean,3.46,169,58,25,43,23,20,30,56,Paperback,English,17615513,Oxford Bookworms Playscripts: Stage 1,2000
12600360,Valley of Wild Horses,Zane Grey,3.95,1705,600,589,379,98,39,84,227,Kindle Edition,English,2823711,Pan Handle Smith Trilogy,1927
12600370,Cielo d'ottobre,Homer Hickam,4.12,19898,8367,7375,2824,827,505,1921,401,Hardcover,Italian,1068585,Coalwood,1998
12600369,Night Rounds,Helene Tursten,3.77,3178,735,1279,923,191,50,222,0,ebook,English,835555,Inspector Huss,1999
12600393,Sairaalan kellot,"Georges Simenon, Irmeli Sallamo",3.85,229,49,111,57,9,3,36,269,Hardcover,Finnish,1043541,None,1963
12600407,The Book of Poisons: A Guide for Writers (Howdunit),"Serita Stevens, Anne Louise Bannon",4.42,284,154,101,24,4,1,25,700,ebook,English,675686,None,2006
12600405,La strada che porta a domani,Bill  Gates,3.74,3920,1139,1201,1117,358,105,210,419,Paperback,Italian,1479853,None,1995
12600406,Deadly Night,Heather Graham,4.06,6817,2506,2558,1469,230,54,410,480,Paperback,Indonesian,2958088,Flynn Brothers,2007
12600414,The Works of John Milton: Paradise Lost and Paradise Regained,John Milton,4.07,7273,3109,2271,1364,384,145,206,0,Nook,English,18972679,None,1667
12600412,Little Fuzzy,H. Beam Piper,4.01,9154,3345,3263,2014,378,154,576,0,Nook,English,1876891,Fuzzy Sapiens,1962
12600416,Philosophie Für Dummies,Tom Morris,3.63,623,165,202,158,58,40,55,286,Paperback,English,32030,None,1999
12600434,Inuyasha: deel 1,Rumiko Takahashi,4.29,58319,33231,13186,8434,2324,1144,525,192,Paperback,Dutch,2297814,犬夜叉 / Inuyasha,1997
12600441,Onze Lieve Vrouw van de Bloemen,"Jean Genet, C.N. Lijsen",4.03,5445,2188,1779,1039,310,129,286,240,Paperback,Dutch,523004,None,1943
12600442,The Jungle: The Uncensored Original Edition,Upton Sinclair,3.75,131947,35121,47884,34040,10706,4196,6054,0,Nook,English,1253187,None,1905
12600446,Locked and Loaded,Alexis Grant,3.61,192,54,51,56,21,10,18,288,ebook,English,16418741,The Men of Delta Force,2012
12600445,Locked and Loaded,Alexis Grant,3.61,192,54,51,56,21,10,18,284,Kindle Edition,English,16418741,The Men of Delta Force,2012
12600447,December Moon,Suzy Turner,4.07,500,206,171,87,24,12,25,250,Nook,English,17452262,The Raven Saga,2011
12600455,Krispos of Videssos,Harry Turtledove,3.83,502,118,208,148,27,1,8,80,ebook,English,97892,The Tale of Krispos,1991
12600461,Ellos dos,Joanna Russ,3.57,220,46,71,76,17,10,23,250,Hardcover,Spanish,1033779,None,1978
12600252,The Law,Frédéric Bastiat,4.37,11099,6455,2925,1244,337,138,927,0,Nook,English,2548001,None,1849
12600496,لا تحزن,عائض القرني,4.13,28750,14428,7417,4195,1550,1160,2286,456,Hardcover,Arabic,2775877,None,2003
12600495,Area 51,"Robert Doherty, Bob Mayer, Marzio Tosello",3.81,4082,1121,1507,1086,275,93,281,304,Mass Market Paperback,Italian,351040,Area 51,1997
158446,Captain Blood,Rafael Sabatini,4.17,14959,6581,5185,2572,455,166,887,236,Paperback,English,2125579,Captain Blood,1922
12600544,"Art History, Volume 1 [with Interactive CD-ROM & Artnotes]",Marilyn Stokstad,3.92,531,189,177,112,37,16,19,250,Paperback,English,15049832,None,1995
12600545,"Myartslab with Pearson Etext -- Standalone Access Card -- For Art History, Volume 2","Marilyn Stokstad, Michael W. Cothren",3.88,356,125,117,78,19,17,17,696,Unknown Binding,English,15049838,None,1995
12600547,"Art History, Volume 2 [with MyArtsLab & eText Access Code]","Marilyn Stokstad, Michael W. Cothren",3.88,356,125,117,78,19,17,17,0,Unbound,English,15049838,None,1995
12600567,"Yes Sister, No Sister",Jennifer    Craig,4.13,1038,424,379,196,29,10,78,250,Audio CD,English,14412646,None,2002
9526611,"Yes Sister, No Sister: My Life as a Trainee Nurse in 1950s Yorkshire",Jennifer    Craig,4.13,1038,424,379,196,29,10,78,352,Kindle Edition,English,14412646,None,2002
12600568,"Yes Sister, No Sister",Jennifer    Craig,4.13,1038,424,379,196,29,10,78,250,Audiobook,English,14412646,None,2002
12600584,Bettinan rakkaudet,Danielle Steel,3.81,3991,1374,1029,1153,339,96,99,318,Hardcover,Finnish,850317,None,1980
12600615,Snuff,"Terry Pratchett, Stephen Briggs",4.12,54832,22332,20609,8834,2057,1000,2829,0,Audio CD,English,13659124,Discworld,2011
51737,The Truth About Forever,Sarah Dessen,4.12,214800,92830,70436,38862,9053,3619,8390,374,Paperback,English,1032900,None,2004
12600639,Far from Home,Lyn Andrews,4.4,1489,897,390,139,29,34,23,352,Hardcover,English,2403516,None,2006
12600659,الرياضيات المسلية,"Yakov Perelman, ياكوف بيرلمان, إبراهيم محمود شوشة",4.09,225,109,60,36,7,13,15,272,Paperback,Arabic,17615821,None,1927
12600649,The Tale Of Three Trees,Angela Elwell Hunt,4.54,15178,10192,3350,1328,211,97,448,250,Paperback,English,175281,None,1989
603511,Lionclaw,Nancy Springer,3.75,979,249,319,342,57,12,59,122,Paperback,English,1281488,Rowan Hood,2002
12600678,"Conversación en La Catedral (Colección Mario Vargas Llosa, #4)",Mario Vargas Llosa,4.34,7298,4012,2145,845,210,86,581,734,Hardcover,Spanish,61165,None,1969
12600683,"Architects' Data, 4th Edition","Ernst Neufert, Peter Neufert, Bousmaha Baiche, Nicholas Walliman",4.39,1564,950,382,148,54,30,56,593,Paperback,English,607128,None,1970
12600684,Architects' Data,"Ernst Neufert, Peter Neufert, Bousmaha Baiche, Nicholas Walliman",4.39,1564,950,382,148,54,30,56,648,Hardcover,English,607128,None,1970
12600702,The Portrait of a Lady [Volume 2],Henry James,3.94,334,121,114,64,27,8,14,624,Paperback,English,25041027,The Portrait of a Lady (2 volumes),1881
12600703,The Defence of Duffer's Drift,Ernest Dunlop Swinton,4.11,680,251,276,135,15,3,51,58,Paperback,English,1472941,None,1904
12600704,The Defence of Duffer's Drift,Ernest Dunlop Swinton,4.11,680,251,276,135,15,3,51,250,ebook,English,1472941,None,1904
12600745,11.22.63,Stephen King,4.3,450393,226161,156294,50737,11774,5427,39723,866,Kindle Edition,English,15553789,None,2011
12600749,Berlin Alexanderplatz,"Alfred Döblin, Aarno Peromies",3.85,7644,2541,2596,1644,553,310,526,558,Paperback,Finnish,1473268,None,1929
12600784,Höhlenrausch: Eine spektakuläre Expedition unter die Erde,"William Stone, Monte Paulsen, Regina Schneider, Barbara Am Ende",4.0,404,134,169,77,17,7,37,381,Broschiert,German,802618,None,2003
12600812,The Secrets of the FBI,"Ronald Kessler, Michael Bybee",3.45,1727,247,582,651,196,51,213,250,Audio,English,16027104,None,2011
12600870,Jessica's Girl,Josephine Cox,4.4,853,503,235,82,21,12,7,608,Hardcover,English,607018,None,1993
12600880,THE RELIGION OF ANCIENT EGYPT,William Matthew Flinders Petrie,3.61,191,40,70,56,17,8,13,0,Nook,English,3139474,None,1906
12600881,The Religion of Ancient Egypt,William Matthew Flinders Petrie,3.61,191,40,70,56,17,8,13,0,Nook,English,3139474,None,1906
948529,American Tall Tales,"Mary Pope Osborne, Michael McCurdy",3.97,634,216,229,148,36,5,88,128,Hardcover,English,1961480,None,1991
12600892,Moisés e a Religião Monoteísta,"Sigmund Freud, Paulo Samuel",3.7,2192,556,750,614,206,66,199,213,Paperback,Portuguese,2914719,None,1939
169591,Djinn,"Alain Robbe-Grillet, Yvonne Lenard, Walter Wells",3.75,394,106,136,109,35,8,32,128,Hardcover,English,1503337,None,1981
12600912,Die Blaue Villa In Hongkong: Roman,Alain Robbe-Grillet,3.84,183,46,78,44,14,1,19,173,Paperback,English,1018220,None,1965
169600,Project for a Revolution in New York,"Alain Robbe-Grillet, Richard Howard",3.85,283,93,97,62,19,12,26,183,Paperback,English,1750073,None,1970
12600952,Lo Scontro dei Fondamentalismi,Tariq Ali,3.8,837,210,336,222,50,19,52,464,Hardcover,Italian,179286,None,2002
133298,"Jerusalem: One City, Three Faiths",Karen Armstrong,3.95,1077,334,437,244,44,18,109,512,Paperback,English,1272462,None,1996
12600968,The Sphinx,Edgar Allan Poe,3.27,867,114,210,373,133,37,79,0,Nook,English,73529147,None,1846
12600980,Canzoniere,Francesco Petrarca,3.95,3135,1121,1033,731,191,59,144,250,Paperback,English,15501745,None,1372
12600984,Essere e tempo,"Martin Heidegger, Alfredo Marini",4.04,21047,9065,6296,3796,1156,734,626,1678,Paperback,Italian,1309352,None,1927
12600992,La città del sole ovvero lo stato ideale,Tommaso Campanella,3.3,1931,289,494,743,319,86,123,250,Paperback,Italian,1265664,None,1602
12601005,Freiheit,"Jonathan Franzen, Bettina Abarbanell, Eike Schönfeld",3.76,156618,44297,57213,34678,13381,7049,13960,736,Kindle Edition,German,9585796,None,2010
715995,The Foundation Pit,"Andrei Platonov, Mirra Ginsburg",3.77,4533,1432,1423,1096,385,197,295,141,Paperback,English,702247,None,1930
12601043,Hit Man,Lawrence Block,3.9,5374,1514,2239,1280,270,71,449,424,Hardcover,English,1062586,John Keller,1998
12601068,A démon jele,"Diana Rowland, Farkas Veronika",3.82,14156,3987,5387,3439,952,391,842,350,Paperback,Hungarian,6224133,Kara Gillian,2009
12601098,Partial Differential Equations For Scientists And Engineers,Stanley J. Farlow,3.93,245,96,73,50,16,10,13,250,Paperback,English,158901,None,1982
183711,Pasión india,Javier Moro,4.07,3973,1546,1438,753,183,53,270,449,Paperback,Spanish,177543,None,2005
12601109,The Sign On Rosie's Door,Maurice Sendak,3.98,374,133,125,95,19,2,62,48,Hardcover,English,23748763,None,1960
12601111,The Sign On Rosie's Door,Maurice Sendak,3.98,374,133,125,95,19,2,62,250,Paperback,English,23748763,None,1960
12601110,The Sign On Rosie's Door,Maurice Sendak,3.98,374,133,125,95,19,2,62,250,Paperback,English,23748763,None,1960
12601112,Sign On Rosie's Door,Maurice Sendak,3.98,374,133,125,95,19,2,62,250,Hardcover,English,23748763,None,1960
12601125,Principio e fine,"Naguib Mahfouz, Olimpia Vozzo",4.09,6517,2527,2502,1154,232,102,556,422,Paperback,Italian,7087998,None,1949
12601136,La via dello zucchero,"Naguib Mahfouz, C. Sarnelli Cerqua",4.26,6871,3277,2392,977,181,44,730,454,Paperback,Italian,66038058,The Cairo Trilogy,1957
12601146,Camino,Josemaría Escrivá,4.51,1448,1011,258,114,30,35,73,496,Paperback,English,921039,None,1934
12601167,Le confessioni di un italiano,"Ippolito Nievo, Marcella Gorra",3.88,341,117,118,69,23,14,38,1220,Hardcover,Italian,527902,None,1858
12601168,Tutto quello che avremmo potuto essere io e te se non fossimo stati io e te,Albert Espinosa,3.54,5291,1200,1644,1537,651,259,547,188,Paperback,Italian,12764330,None,2010
12601209,Fable: Blood Ties,Peter David,3.98,190,68,64,47,8,3,18,336,Paperback,English,17191158,Fable,2011
12601206,I and My Chimney,Herman Melville,3.2,173,27,41,58,33,14,39,250,Kindle Edition,English,1706018,None,1856
1708839,I And My Chimney,Herman Melville,3.2,173,27,41,58,33,14,39,28,Paperback,English,1706018,None,1856
12601207,I and My Chimney,Herman Melville,3.2,173,27,41,58,33,14,39,33,Kindle Edition,English,1706018,None,1856
12601211,I and My Chimney,Herman Melville,3.2,173,27,41,58,33,14,39,100,ebook,English,1706018,None,1856
12601210,I And My Chimney,Herman Melville,3.2,173,27,41,58,33,14,39,32,Paperback,English,1706018,None,1856
12601216,I and My Chimney,Herman Melville,3.2,173,27,41,58,33,14,39,0,ebook,English,1706018,None,1856
12601219,The Betrayal,Helen Dunmore,4.0,2197,629,1042,439,68,19,289,488,Paperback,English,9600178,The Siege,2010
12601267,X-Men: Prelude To Schism,"Paul Jenkins, Roberto de la Torre, Andrea Mutti, Will Conrad, Clay Mann",3.2,652,111,135,216,151,39,53,112,Paperback,English,16538987,X-Men: Schism,2011
12601277,Il segreto di Luca,Ignazio Silone,3.56,728,133,266,234,68,27,32,160,Paperback,Italian,1421893,None,1956
12601276,Non è Mia Figlia,Sophie Hannah,3.43,10559,1679,3432,3674,1296,478,987,387,Paperback,Italian,1738012,Spilling CID,2006
330009,Islam Observed: Religious Development in Morocco and Indonesia,Clifford Geertz,3.78,221,51,87,67,15,1,16,144,Paperback,English,320586,None,1968
12601299,La casa di John il Sordo,"Irvine Welsh, Masi Ribaudo",3.54,2542,484,913,774,233,138,117,216,Paperback,Italian,6524294,None,1997
12601303,Goliath,Steve Alten,3.81,949,268,335,260,68,18,66,416,ebook,English,2057884,None,2002
12601319,Il Tempo e l'Altro,"Emmanuel Levinas, Francesco Paolo Ciglia",3.97,291,89,120,69,11,2,21,64,Paperback,Italian,363241,None,1947
12601326,Zia Safia e il monastero,"Bahaa Taher, Giuseppe Margherita",3.91,5686,1711,2251,1323,307,94,721,112,Paperback,Italian,3142247,None,1991
12601327,Il romanzo di Ibn Khaldūn,"Bensalem Himmich, بنسالم حميش, Paola Viviani",3.6,176,35,66,51,18,6,38,275,Paperback,Italian,10764650,None,1997
12601345,Mirra,"Vittorio Alfieri, A. Momigliano",3.61,162,40,50,47,19,6,5,136,Paperback,English,26632593,None,1786
12601346,Donne all'assemblea,"Aristophanes, Raffaele Cantarella",3.74,967,256,328,281,84,18,59,50,Paperback,Italian,6088,None,1990
212998,Odes and Epodes,"Horatius, Niall Rudd",4.0,2685,981,938,584,141,41,61,368,Hardcover,Multiple languages,206187,None,13
12601356,Original Sin,Beth McMullen,3.65,756,162,288,214,64,28,225,304,Paperback,English,14774925,Sally Sin,2011
848993,Protagoras,"Plato, Stanley Lombardo, Karen Bell, Michael Frede",3.94,2422,766,903,606,128,19,134,59,Paperback,English,2356381,None,1992
6634696,Machine Man,Max Barry,3.7,4245,867,1720,1263,306,89,475,185,ebook,English,6829098,None,2008
1354,Gorgias,"Plato, Walter Hamilton, Chris Emlyn-Jones",3.96,10434,3760,3478,2388,618,190,392,208,Paperback,English,5528,None,2004
60080,Groundwork of the Metaphysics of Morals,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",3.84,17342,5477,5878,4225,1259,503,528,120,Paperback,English,375997,The Cambridge Kant German-English Edition,1785
12601367,Schizzi pirroniani,Sextus Empiricus,3.98,600,226,192,137,36,9,35,201,Paperback,English,774718,None,1988
12601366,La ofensa,Ricardo Menéndez Salmón,3.24,247,21,75,105,34,12,23,144,Paperback,Spanish,4791702,Trilogía del mal,2007
12601375,I poeti maledetti. Testo francese a fronte,"Paul Verlaine, Claudio Rendina",4.08,262,105,85,62,9,1,12,250,Paperback,English,583976,None,1884
12601382,Odissea nel Paese del Nilo: La spedizione di Napoleone in Egitto,"Magid Tubya, مجيد طوبيا, Ferial Barresi",3.88,320,85,137,79,13,6,49,252,Paperback,Italian,6552487,تغريبة بني حتحوت,1988
12601387,Storici arabi delle Crociate,"Francesco Gabrieli, José Enrique Ruiz-Domènec",3.84,268,69,117,59,17,6,20,353,Paperback,Italian,278821,None,1969
12601388,La cucina del Medio Oriente e del nord Africa,"Claudia Roden, Donatella Nicolò, Mariapaola Dettore",4.13,3620,1608,1191,576,168,77,73,512,Paperback,Italian,2656283,None,1968
12601394,Identità palestinese. La costruzione di una moderna coscienza nazionale.,"Rashid Khalidi, Aldo Serafini",3.92,224,63,93,59,6,3,10,368,Brossura,Italian,2987743,None,1997
12601403,To Play the Lady,Naomi Lane,3.79,950,300,313,222,72,43,81,476,Kindle Edition,English,17616575,Sevalian Chronicles,2011
12601399,Pioggia di giugno,"Jabbour Douaihy, جبور الدويهي, Elisabetta Bartuli",3.52,348,62,127,106,36,17,78,297,Paperback,Italian,6129629,None,2006
12601428,Il terrorismo suicida: Una chiave per comprenderne le ragioni,"Talal Asad, Gaia Giuliani",3.96,322,102,139,56,17,8,31,118,Paperback,Italian,339869,None,2007
12601425,Carte Private Di Una Femminista,"Latifa Zayyat, Isabella Camera d'Afflitto",3.69,288,60,116,83,21,8,65,126,Paperback,Italian,6125124,None,1992
12601429,La casa del califfo,"Tahir Shah, Marina Visentin",3.97,6440,2105,2526,1407,299,103,747,325,Paperback,Italian,4187,None,2006
12601445,Time for Alexander: Book I in the Time for Alexander Series,Jennifer Macaire,3.59,187,47,62,46,19,13,37,378,Paperback,English,55387763,The Time for Alexander,2006
12601481,Een blijvend bezit: De oorlog tussen de Peloponnesiërs en de Atheners.,"Thucydides, Leo Lewin",3.85,31124,10476,9995,7181,2321,1151,682,568,Paperback,Dutch,804111,None,2002
12601491,Double Dexter,Jeff Lindsay,3.82,13657,3579,5261,3756,860,201,991,352,Paperback,English,15352584,Dexter,2011
12601504,Ecos de la Cuarta Magia,"R.A. Salvatore, María José Vázquez",3.73,920,255,291,266,85,23,31,318,Paperback,Spanish,2149416,The Chronicles of Ynis Aielle,1990
12601496,¡Zas!,"Terry Pratchett, Gabriel Dols Gallardo",4.32,64846,32041,23152,8319,1036,298,1804,281,ebook,Spanish,819104,Discworld,2005
12601529,The Lacey Confession,Richard Greener,3.71,360,80,138,108,26,8,31,447,Paperback,English,1575261,The Locator,2006
12601536,Humphry Clinker (Barnes & Noble Digital Library),"Tobias Smollett, George Cruikshank",3.45,3204,693,906,952,445,208,182,432,ebook,English,502618,None,1771
12601548,The Golden Rendezvous,Alistair MacLean,3.89,2421,708,885,695,117,16,82,223,Paperback,English,144444,None,1962
174703,What to Expect When You're Expecting,"Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway",3.78,49376,15654,15852,11415,4051,2404,2914,597,Paperback,English,257399,What to Expect,1969
12601607,A New Leash on Death,Susan Conant,3.79,1296,349,442,411,72,22,91,180,Nook,English,39071,A Dog Lover's Mystery,1990
12601631,Recessional,James A. Michener,3.72,1246,347,396,347,124,32,142,0,Hardcover,English,3198552,None,1994
5417,Carrie / 'Salem's Lot / The Shining,Stephen King,4.56,15335,10332,3564,1175,159,105,94,1096,Hardcover,English,14960,None,1983
12601672,Ensinamentos do Budismo Tibetano,"Thubten Yeshe, Humberto Arcanjo Brito Rodrigues, Karma-Ran-Byun-, Thubten Zopa, Kelsang Gyatso, 7th Dalai Lama",4.07,191,76,64,42,7,2,15,129,Paperback,Portuguese,253123,None,1979
12601678,Wind River,"James Reasoner, L.J. Reasoner",3.86,300,95,104,74,19,8,16,0,Nook,English,26955112,Wind River,1994
12601682,The Tracey Fragments,Maureen Medved,3.77,386,113,126,104,32,11,38,160,ebook,English,1921131,None,1998
12601695,Key To Theosophy,Helena Petrovna Blavatsky,3.92,353,130,107,85,21,10,20,172,Paperback,English,2412935,None,1889
12601694,"Key to Theosophy: Being a Clear Exposition in the Form of Question and Answer of the Ethics, Scienc",Helena Petrovna Blavatsky,3.92,353,130,107,85,21,10,20,404,Hardcover,English,2412935,None,1889
12601697,Keywords: A Vocabulary of Culture and Society,Raymond Williams,4.13,560,225,221,82,25,7,30,288,Hardcover,English,434148,None,1975
12601699,Decoding Reality: The Universe as Quantum Information,Vlatko Vedral,3.78,496,149,160,128,46,13,64,240,Paperback,English,6935393,None,2010
12601728,Get Your Vote On!,Beth Beechwood,4.19,221,140,22,29,20,10,12,128,Hardcover,English,1795079,Stories from East High,2008
12601735,Development Across the Life Span [with MyDevelopmentLab Access Code],Robert S. Feldman,3.68,230,65,67,70,16,12,12,0,ebook,English,2558335,None,1996
12601755,Rob Roy+cd,Walter Scott,3.7,9139,2157,3197,2850,729,206,348,96,Paperback,English,1370975,Waverley Novels,1817
12601767,Goja ili Tegobni put saznanja,"Lion Feuchtwanger, Lion Fojhtvanger",4.34,1403,732,471,156,29,15,40,601,Paperback,Serbian,1536351,None,1951
119073,The Name of the Rose,"Umberto Eco, William Weaver",4.13,316358,137867,108647,48966,14066,6812,9630,536,Paperback,English,3138328,None,1980
12601807,"The Heroes, or Greek Fairy Tales",Charles Kingsley,3.69,704,181,236,206,48,33,54,0,Nook,English,1148789,None,1855
12601818,The Christmas Sweater,"Glenn Beck, Kevin Balfe",3.8,15156,4563,5151,3807,1169,466,2533,304,Hardcover,English,3132696,None,2008
12601874,Filozofske zgodbe,"Voltaire, Primož Vitez",4.09,1961,783,691,387,77,23,73,264,Hardcover,Slovenian,20640,None,1764
12601876,The Gift Of An Ordinary Day: A Mother's Memoir,Katrina Kenison,3.78,3319,1044,1025,815,337,98,698,321,Paperback,English,6643011,None,2009
12601895,Rachel Ray,"Anthony Trollope, Amanda Lee",3.81,900,207,385,245,54,9,103,0,Nook,English,258990,None,1863
12601911,Rabia,"Richard Bachman, Stephen King, Hernán Sabaté Vargas",3.76,36163,9843,12309,10374,2912,725,2244,274,Paperback,Spanish,1657128,None,1977
12601932,Free Fall,Fern Michaels,4.27,5273,2606,1702,800,131,34,201,320,ebook,English,3239853,Sisterhood,2007
12601937,O Banquete,"Plato, Sampaio Marinho",4.06,46177,17880,16671,8950,2071,605,1814,109,Paperback,Portuguese,1488719,None,1977
12601958,Cake on a Hot Tin Roof,Jacklyn Brady,3.73,791,164,317,253,50,7,97,304,ebook,English,16709798,A Piece of Cake Mystery,2012
12601991,The Upper Berth,F. Marion Crawford,3.74,413,104,146,120,39,4,45,0,ebook,English,1566724,None,1894
12601997,Chopin,Adam Zamoyski,4.12,369,126,170,65,7,1,36,368,ebook,English,133813,None,1979
12602000,Chimera,Gert Nygårdshaug,3.88,433,117,183,103,25,5,12,415,Hardcover,"Bokmål, Norwegian; Norwegian Bokmål",17617192,Mino-series,2011
12601999,Blink! Decidir num piscar de olhos,Malcolm Gladwell,3.94,517817,169662,196445,113482,27257,10971,15866,266,Paperback,Portuguese,1180927,None,2005
8659601,The Power of Six,Pittacus Lore,4.14,129112,53877,47450,21609,4499,1677,6484,406,Hardcover,English,13530989,Lorien Legacies,2011
12602020,I Promessi Sposi,"Alessandro Manzoni, S. Invidia",3.84,7036,2326,2325,1573,565,247,529,890,Paperback,English,553434,None,1840
12602036,"Captain Cook's voyages round the world [microform]: the first performed in the years 1768, 1769, 1770, 1771; the second in 1772, 1773, 1774, 1775; the third and last in 1776, 1777, 1778, 1779, and 1780; for making discoveries in the northern and southern",James Cook,3.9,762,244,265,198,46,9,38,0,Nook,English,411861,None,1906
12602045,"American Triumvirate: Sam Snead, Byron Nelson, Ben Hogan, and the Modern Age of Golf",James Dodson,4.14,229,88,100,31,6,4,29,400,Hardcover,English,17617240,None,2012
12602050,Angel Lost,F.M. Meredith,3.84,170,57,51,45,11,6,29,198,Nook,English,10527692,Rocky Bluff Police Department ,2002
12602047,Angel Lost,F.M. Meredith,3.84,170,57,51,45,11,6,29,198,Kindle Edition,English,10527692,Rocky Bluff Police Department ,2002
12602061,Bright's Passage,Josh Ritter,3.47,2642,330,990,981,282,59,455,224,Paperback,English,15077445,None,2011
12602078,The Tycoon's Revenge,Melody Anne,3.85,21362,6882,7131,5280,1504,565,1064,217,Kindle Edition,English,17617275,Baby for the Billionaire,2011
12602076,The Billionaire's Dance,Melody Anne,4.06,11274,4496,3843,2258,511,166,380,297,Kindle Edition,English,17617273,Billionaire Bachelors,2011
12602077,The Billionaire Falls,Melody Anne,4.18,9996,4443,3405,1718,324,106,306,302,Kindle Edition,English,17617274,Billionaire Bachelors,2011
12602094,Talker's Graduation,Amy Lane,3.97,1427,475,533,323,88,8,142,66,ebook,English,17617291,Talker,2011
12602100,The Last Minute,Jeff Abbott,3.95,2977,791,1369,708,90,19,287,250,Audio CD,English,16423642,Sam Capra,2011
12602112,Compelled,Carla Krae,3.4,223,49,53,73,34,14,17,13,ebook,English,17617309,The Sanctuary War,2011
12602129,The Spirit Box,J.H. Glaze,3.81,187,69,49,42,18,9,78,274,Paperback,English,17617327,John Hazard,2011
12602137,At the Water's Edge,Annette Lyon,3.58,182,36,54,75,14,3,22,0,Nook,English,1982555,None,2004
12602144,Apologia de Sócrates/Banquete,Plato,4.32,288,147,94,40,6,1,9,175,Paperback,Portuguese,21964845,None,1999
12602151,The Audacity to Win,David Plouffe,3.99,3613,1247,1385,734,186,61,239,480,Paperback,English,6642963,None,2009
