BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
1500002,Hitler's Spanish Legion: The Blue Division in Russia,"Gerald R. Kleinfeld, Lewis A. Tambs",3.97,29,6,17,5,1,0,4,464,June 1st 1979,Hardcover,English,26465510,
1500006,گذرگاه خطرناک,W. Somerset Maugham,3.94,36953,10642,15783,8464,1741,323,3648,,April 1925,,,1069201,
1500013,سرود کریسمس,"Charles Dickens, محسن سلیمانی",4.07,644522,257917,221126,126314,29056,10109,20888,104,December 17th 1843,,Persian,3097440,
7036,The Kalahari Typing School for Men,Alexander McCall Smith,4.00,36071,10277,16574,8381,731,108,1615,210,2002,Paperback,English,2647331,No. 1 Ladies' Detective Agency
1500025,Ein Gentleman für Mma Ramotswe,Alexander McCall Smith,3.97,50373,13619,23278,11944,1303,229,2915,238,2000,Paperback,German,1005422,No. 1 Ladies' Detective Agency
1500031,Nunca más: informe de la Comisión Nacional sobre la Desaparición de Personas,Conadep,4.64,249,179,54,13,2,1,20,496,November 4th 1984,Paperback,Spanish,806937,
1500027,Ein Fallschirm für Mma Ramotswe,Alexander McCall Smith,4.03,29710,8859,13526,6624,612,89,1384,272,2003,Paperback,German,5913140,No. 1 Ladies' Detective Agency
1500026,Ein Koch für Mma Ramotswe,Alexander McCall Smith,3.98,38747,10585,17886,9363,820,93,1914,240,2001,Paperback,German,5913092,No. 1 Ladies' Detective Agency
1500028,Ein Fallschirm für Mma Ramotswe,"Alexander McCall Smith, Michael Kubiak",4.03,29710,8859,13526,6624,612,89,1384,269,2003,Hardcover,German,5913140,No. 1 Ladies' Detective Agency
1500029,Keine Konkurrenz für Mma Ramotswe,"Alexander McCall Smith, Michael Kubiak",4.00,36072,10278,16574,8381,731,108,1615,252,2002,Hardcover,German,2647331,No. 1 Ladies' Detective Agency
7039,Tears of the Giraffe,Alexander McCall Smith,3.97,50371,13618,23277,11944,1303,229,2915,217,2000,Paperback,English,1005422,No. 1 Ladies' Detective Agency
7061,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,3.79,239599,69060,85054,60404,17452,7629,11663,235,1998,Paperback,English,826298,No. 1 Ladies' Detective Agency
1500037,پر,"Charlotte Mary Matheson, میمنت دانا",3.19,1987,368,438,607,355,219,128,272,1927,Paperback,Persian,936814,
1500044,Women and Children Last: The Plight of Poor Women in Affluent America,Ruth Sidel,3.31,16,0,6,9,1,0,0,256,1986,Paperback,English,1056969,
1500047,Lanyer: A Renaissance Woman Poet,Susanne Woods,3.43,7,0,4,2,1,0,1,,January 1st 1999,Hardcover,English,1491455,
402737,The Burglar in the Closet,Lawrence Block,3.89,3673,877,1671,997,110,18,226,290,1978,Paperback,English,1491458,Bernie Rhodenbarr
1500053,A Sensitive Case,Eric Wright,3.40,48,5,16,20,7,0,3,184,1990,Hardcover,,1491461,Charlie Salter
1500055,The Digital Effect,Steve Perry,3.77,108,29,33,38,8,0,3,255,May 1st 1997,Paperback,English,1491463,
1500052,A Sensitive Case,Eric Wright,3.40,48,5,16,20,7,0,3,218,1990,Hardcover,English,1491461,Charlie Salter
1500059,You Are Not Your Own: Living Loud For God,"Jason Perry, Steve Keels",4.21,33,17,8,6,2,0,1,,March 1st 2002,Hardcover,English,1491467,
1500065,Aliens Vs. Predator: Eternal,"Ian Edginton, Alex Maleev",3.41,95,14,28,39,11,3,10,90,September 21st 1999,Paperback,English,1491473,Aliens Comics
1500054,اتللو (داس‍ت‍ان‌ غ‍م‌ان‍گ‍ی‍ز ات‍ل‍ل‍و م‍غ‍رب‍ی‌ در ون‍دی‍ک‌),"William Shakespeare, ابوالقاسم خان ناصرالملک",3.90,327692,103361,118732,79775,20146,5678,6816,133,1603,Paperback,Persian,995103,
1500063,عشق زندگی,Jack London,4.08,1296,501,487,237,58,13,43,,1905,,,560639,
1500061,Conan the Fearless,Steve Perry,3.89,295,100,90,81,22,2,15,288,February 15th 1986,Paperback,English,1491469,Adventures of Conan
1500064,"Aliens vs. Predator Omnibus, Vol. 2","Chris Claremont, Barbara Randall Kesel, David Ross, Ian Edginton, Brian  McDonald, Andi Watson, Mark Schultz, Eduardo Barreto",3.72,271,82,79,72,28,10,20,458,October 16th 2007,Paperback,English,1491472,Alien vs. Predators Omnibus
1500077,"Eat And Stay Thin: Simple, Spiritual, Satisfying Weight Control",Joyce Meyer,3.96,246,105,55,63,17,6,18,,March 1st 1999,Hardcover,English,618435,
1500078,A Life Unleashed: Giving Birth to Your Dreams,"Christine Caine, Joyce Meyer",4.20,88,44,21,20,3,0,13,204,September 1st 2004,Hardcover,English,1491486,
1500075,Das Phantom Von Manhattan,Frederick Forsyth,3.00,2722,362,572,884,509,395,316,,June 1st 1996,,,2768892,
1500079,The Secrets of Spiritual Power: Strength for Life's Battles,Joyce Meyer,4.37,27,15,7,5,0,0,1,128,2003,Hardcover,English,1491487,
1500076,Das Phantom von Manhattan,Frederick Forsyth,3.00,2722,362,572,884,509,395,316,240,June 1st 1996,Paperback,German,2768892,
1500080,El Desarrollo De Un Lider,Joyce Meyer,4.33,206,112,56,31,7,0,16,224,2001,Paperback,Spanish,1148758,
1500082,"Help Me, I'm Worried!: Overcoming Emotional Battles With The Power Of God's Word",Joyce Meyer,4.13,82,36,27,14,4,1,7,132,February 1st 1998,Paperback,English,1491490,
1500088,Being the Person God Made You to Be,Joyce Meyer,4.18,125,67,29,19,4,6,12,128,January 2002,,,2476474,
1500081,Controlando Sus Emociones,Joyce Meyer,4.27,652,338,198,80,23,13,50,248,1997,Unknown Binding,Spanish,15530,
1500085,Straight Talk on Insecurity: Overcoming Emotional Battles with the Power of God's Word!,Joyce Meyer,4.23,52,27,15,6,3,1,0,160,February 1st 2003,Paperback,English,1491493,
1500084,Straight Talk on Fear: Overcoming Emotional Battles with the Power of God's Word!,Joyce Meyer,4.45,84,52,19,12,1,0,4,104,2002,Paperback,English,1491492,
1500086,Healing the Brokenhearted: Experience Restoration Through the Power of God's Word,Joyce Meyer,4.31,85,47,24,8,5,1,6,104,February 28th 1997,Paperback,English,1491499,
1500083,No se afane por nada: El arte de relegar las preocupaciones y descansar en Dios,Joyce Meyer,4.31,839,454,234,119,20,12,53,224,1998,Unknown Binding,Spanish,111048,
1500089,Como Profundizar Tu Relacion Con Dios,Joyce Meyer,4.26,69,34,22,11,1,1,5,,2001,Hardcover,Spanish,618448,
1500091,Healing The Broken Hearted,Joyce Meyer,4.31,85,47,24,8,5,1,6,,February 28th 1997,,,1491499,
1500092,Peace: Cast All Your Cares Upon Him,Joyce Meyer,4.44,105,62,31,9,2,1,5,72,February 1st 2003,Paperback,English,1491500,
1500093,Ayudenme Siento- Estres,Joyce Meyer,4.26,76,42,18,10,6,0,9,74,July 1998,Unknown Binding,Spanish,1491501,
1500094,Why God Why?,Joyce Meyer,4.42,83,47,27,7,1,1,10,,February 1st 1996,Paperback,English,1491502,
1500095,Las Siete Cosas Que Te Roban el Gozo: Superando los Obst culos Hacia Tu Alegria,Joyce Meyer,4.19,763,362,238,121,32,10,47,256,2004,Paperback,Spanish,2175391,
1500098,Los Secretos del Poder Espiritual,Joyce Meyer,4.37,27,15,7,5,0,0,1,125,2003,Hardcover,Spanish,1491487,
1500099,"New Day, New You: Devotions for Enjoying Everyday Life",Joyce Meyer,4.47,479,298,124,44,8,5,31,0,October 1st 2007,Audio CD,English,1597299,
1500100,Como Oir A Dios / How to Hear from God,Joyce Meyer,4.26,1338,679,404,191,47,17,95,272,September 1st 2003,Paperback,Spanish,2163103,
1500103,Como Tener Exito en Aceptarte A Ti Mismo = How to Succeed at Being Yourself,Joyce Meyer,4.30,431,241,103,69,13,5,23,268,1999,Paperback,Spanish,1491511,
1500101,Mujer Segura De Si Misma,Joyce Meyer,4.36,4529,2612,1158,601,100,58,208,256,January 1st 2006,Paperback,Spanish,15522,
1500104,El Gozo de Ser Quien Dios Te Hizo,Joyce Meyer,4.18,125,67,29,19,4,6,12,125,January 1st 2002,Hardcover,Spanish,2476474,
1500106,"Power of Determination, The",Joyce Meyer,4.18,22,11,6,4,0,1,4,130,April 9th 2003,Hardcover,,1035731,
1500107,Expect a Move of God in Your Life...Suddenly!,Joyce Meyer,4.18,78,42,16,14,4,2,7,80,November 1996,Paperback,English,1491515,
1500109,Straight Talk,Joyce Meyer,4.27,255,135,67,42,8,3,17,400,August 1st 2008,Hardcover,English,618437,
1500111,Straight Talk on Depression: Overcoming Emotional Battles with the Power of God's Word!,Joyce Meyer,4.43,169,104,42,16,5,2,10,112,February 1st 2003,Paperback,English,1491519,
1500112,Straight Talk on Stress: Overcoming Emotional Battles with the Power of God's Word!,Joyce Meyer,4.39,71,44,15,9,2,1,5,96,February 1st 2003,Paperback,English,1491520,
1500113,Adiccion a La Aprobacion / Approval Addiction: Como Vencer Su Necesidad De Agradar a Todos / Overcoming the need to please everyone,Joyce Meyer,4.37,3811,2230,966,482,80,53,135,254,September 1st 2002,Paperback,,1975440,
1500119,Recognize Your Spiritual Authority,John Bevere,4.17,6,3,1,2,0,0,0,,March 8th 2002,Hardcover,English,1491533,
1500123,Reconozca Su Autoridad (Spanish Edition),John Bevere,4.17,6,3,1,2,0,0,0,,March 8th 2002,Paperback,Spanish,1491533,
1500125,Prohibido El Paso Al Enemigo: Ciérrele la puerta a Satanás con una simple decisión,John Bevere,4.35,114,64,30,16,4,0,13,208,June 19th 2006,Paperback,Spanish,1491535,
1500122,Guiados Por La Eternidad: Entienda que su vida cuenta desde hoy  y para siempre,John Bevere,4.46,1409,914,317,112,38,28,168,290,2006,Paperback,Spanish,111823,
1500124,Rescatado,"John Bevere, Mark Andrew Olsen",4.05,346,147,110,54,28,7,47,,January 1st 2006,Paperback,Spanish,1491534,
1500128,Los Secretos Que Los Hombres Guardan,Stephen Arterburn,3.84,90,27,32,23,6,2,8,256,2006,Paperback,Spanish,102606,
1500129,El Temor de Dios: Descubra la clave para conocer íntimamente a Dios,John Bevere,4.48,1069,679,267,93,20,10,61,192,June 1st 1997,Paperback,Spanish,874713,
1500130,Asi Dice El Senor: Cómo discernir cuando Dios nos habla a través de otra persona,John Bevere,4.29,227,117,71,30,5,4,22,192,February 1st 1999,Paperback,Spanish,964530,
1500127,Drawing Near   A Personal Devotional Journey (A Life Of Intimacy With God),John Bevere,4.39,877,526,213,101,27,10,44,,February 7th 2004,,,1491545,
1500131,Quebrando la Intimidacion / Breaking Intimidation,John Bevere,4.49,884,583,194,75,23,9,52,209,1995,Paperback,Spanish,975356,
838899,Under Cover: The Promise of Protection Under His Authority,John Bevere,4.35,1327,803,312,131,40,41,99,240,January 1st 2001,Paperback,English,1170575,
1500134,Drawing Near Journal: A Personal Devotional Jouney To His Heart,John Bevere,4.39,877,526,213,101,27,10,44,,February 7th 2004,,,1491545,
1500135,Cerca Del Amado: Drawing Near,John Bevere,4.39,877,526,213,101,27,10,44,256,February 7th 2004,Paperback,,1491545,
1500136,Un Corazón Ardiente,John Bevere,4.38,478,286,114,58,16,4,31,208,October 30th 1999,Paperback,Spanish,975354,
1500132,بی بی پیک,"Alexander Pushkin, مسعود کریمی",3.95,8743,2716,3343,2237,384,63,482,59,1834,Paperback,Persian,42673982,
1500137,Cómo responder ante el maltrato,John Bevere,4.16,68,35,15,14,2,2,6,112,October 7th 2004,Paperback,Spanish,975357,
979642,Thus Saith The Lord: How to know when God is speaking to you through another,John Bevere,4.29,227,117,71,30,5,4,22,208,February 1st 1999,Paperback,English,964530,
1500144,سه حکیم مسلمان,"Seyyed Hossein Nasr, احمد آرام",3.77,153,51,32,55,14,1,24,239,January 1st 1969,Paperback,Persian,137079,
1500146,The Thames: A Photographic Journey From Source to Sea,Derek Pratt,4.29,7,2,5,0,0,0,2,160,March 30th 2008,Hardcover,English,24859809,
1500152,Treating Arthritis: The Drug Free Way,Margaret Hills,3.75,53,17,13,16,7,0,1,,August 1st 2006,Paperback,English,1491562,
1500147,قصه عشق,"Erich Segal, افشین هاشمی‌فشارکی",3.63,54034,13644,16857,15384,6035,2114,2921,197,February 14th 1970,Paperback,Persian,816372,Love Story
1500148,"Métodos de estudio bíblico personal: Métodos sencillos, paso a paso para comprensión y crecimiento personal",Rick Warren,4.26,977,523,273,119,35,27,33,251,1981,Paperback,English,26128,
1500145,"River: One Man's Journey Down the Colorado, Source to Sea",Colin Fletcher,4.06,182,60,83,30,8,1,15,400,1997,Hardcover,English,1491555,
1500150,The Savage Garden,Mark Mills,3.47,6424,937,2240,2363,695,189,651,355,2007,Hardcover,English,2007171,
1500151,The Whaleboat House,Mark Mills,3.69,2224,416,936,680,157,35,305,358,January 1st 2004,Paperback,English,3175385,
1500154,Abroad,Paul Fussell,3.85,224,66,84,51,20,3,21,,December 31st 1979,,,149093,
1500155,Abroad,Paul Fussell,3.85,224,66,84,51,20,3,21,,December 31st 1979,Unknown Binding,,149093,
1500158,Walking in Total God-Confidence,Donna Partow,4.30,33,18,9,4,2,0,4,288,April 1st 1999,Paperback,English,1491568,
1500162,Der Doppelgänger,Edgar Wallace,3.35,77,10,25,29,8,5,10,,June 1st 1994,Paperback,German,1491572,
1500159,Extracting The Precious From Isaiah,"Donna Partow, Lin Johnson",3.95,19,7,6,4,2,0,1,,August 1st 2003,Paperback,English,1491569,Extracting the Precious
1500170,At Home in the Heart of Appalachia,John          O'Brien,3.79,203,56,77,45,22,3,26,320,2001,Hardcover,English,477686,
1500171,Conviertase en una Vasija Que Dios Pueda Usar,Donna Partow,4.33,95,54,24,13,2,2,12,250,February 1996,Paperback,Spanish,535057,
1500169,79 Park Avenue,Harold Robbins,3.83,2235,670,757,608,157,43,92,271,January 1955,Mass Market Paperback,,1491579,
1500176,Extracting the Precious: Isaiah,Donna Partow,3.95,19,7,6,4,2,0,1,,August 1st 2003,Paperback,English,1491569,Extracting the Precious
1500178,عروسک پشت پرده,Sadegh Hedayat,3.72,854,230,290,219,97,18,42,26,January 1st 1951,Paperback,Persian,1491588,
472772,Miracle in Seville,James A. Michener,3.65,337,73,113,120,22,9,40,107,October 10th 1995,Hardcover,English,1491589,
1500182,Becoming a Woman of Excellence,Cynthia Heald,4.28,798,424,213,130,26,5,34,,1985,,,1013047,Becoming a Woman
1500181,تاریک خانه,Sadegh Hedayat,3.64,415,104,125,127,49,10,26,,2005,,,1491591,
1500189,Toilet,Thomas Woolley,3.52,23,2,10,9,2,0,2,123,January 1st 1998,Paperback,English,1491599,
1500193,Mi Primera Enciclopedia De Los Animales/First Enclyclopedia Of Animals,"Paul Dowswell, Pilar Dunster, Anna Sanchez",4.17,63,28,21,12,1,1,7,,January 1st 1999,,,3090663,
1500204,Taste of Home's Complete Guide to Baking,"Taste of Home, Julie Schnittka",4.19,16,6,8,1,1,0,2,400,2004,Hardcover,English,1491614,
1500209,Nobody's Boy,"Hector Malot, Florence Crewe-Jones, افسون مهدویان, حسین بکائی",4.36,14533,7937,4410,1725,341,120,989,255,1878,Kindle Edition,English,10428038,
1500210,The Authoritarian Dynamic,Karen Stenner,3.80,49,13,19,11,6,0,8,335,July 25th 2005,Paperback,English,1491620,Cambridge Studies in Public Opinion and Political Psychology
1500206,The Return,Bentley Little,3.46,1314,266,356,457,181,54,92,354,2002,Hardcover,English,334120,
1500200,جنگل های تاریک آمازون,Jules Verne,3.68,1760,434,562,564,165,35,75,,1881,,,1443717,
1500208,Die Nacht der Raben,Ann Cleeves,3.93,34232,9259,15678,7517,1318,460,3053,432,2006,Paperback,German,2327400,Shetland Island
1500213,My Boyfriend's Back,Donna Hanover,3.30,66,13,16,20,12,5,14,296,January 13th 2005,Hardcover,English,551645,
1500216,Pride,Michael Eric Dyson,3.30,100,18,25,34,15,8,15,118,January 1st 2006,Hardcover,English,143340,Τα Επτά Θανάσιμα Αμαρτήματα
1500215,Maggie: A Girl of the Streets and George's Mother,"Stephen Crane, Van Wyck Brooks",3.40,53,11,11,20,10,1,8,160,April 29th 1969,Paperback,English,63881306,
1500217,Die weiße Massai,Corinne Hofmann,3.47,7467,1555,2250,2265,980,417,704,320,1998,Hardcover,German,351680,The White Masai
1500221,Die weiße Massai,Corinne Hofmann,3.47,7467,1555,2250,2265,980,417,704,,1998,Paperback,German,351680,The White Masai
8787,The White Masai,"Corinne Hofmann, Peter Millar",3.47,7467,1555,2250,2265,980,417,704,320,1998,Hardcover,English,351680,The White Masai
1500219,Die weiße Massai,Corinne Hofmann,3.47,7467,1555,2250,2265,980,417,704,461,1998,Paperback,German,351680,The White Masai
1500229,Gus and Grandpa,"Claudia Mills, Catherine Stock",3.50,44,10,7,22,5,0,5,48,August 15th 1996,Hardcover,English,1491639,Gus and Grandpa
1500230,Wiedersehen in Barsaloi,Corinne Hofmann,3.43,1257,236,322,488,170,41,68,256,2005,Paperback,German,1491643,The White Masai
1500231,Wiedersehen in Barsaloi,Corinne Hofmann,3.43,1257,236,322,488,170,41,68,225,2005,Hardcover,German,1491643,The White Masai
61339,Reunion in Barsaloi,"Corinne Hofmann, Peter Millar",3.43,1257,236,322,488,170,41,68,162,2005,Hardcover,English,1491643,The White Masai
1500242,Women at War,"Lois McMaster Bujold, Roland J. Green, Jennifer Stevenson, R.M. Meluch, Holly Lisle, Judith Tarr, Mickey Zucker Reichert, Jane Yolen",3.55,164,34,52,55,17,6,11,384,December 1995,Hardcover,English,1491652,
1500239,The Tale of the Ring: A Kaddish: A Personal Memoir of the Holocaust,Frank Stiffel,4.47,17,9,7,1,0,0,5,348,February 1st 1983,Hardcover,English,1491649,
1500247,An Acre of Time: the Enduring Value of Place,Phil Jenkins,3.85,27,4,17,4,2,0,4,243,1996,Paperback,English,1491656,
1500249,Daredevil/Spider-Man,"Paul Jenkins, Paul Winslade, Tom Palmer",2.84,70,5,6,36,19,4,5,96,August 2001,Paperback,English,1491659,Daredevil/Spider-Man
1500246,An Acre of Time: the Enduring Value of Place,Phil Jenkins,3.85,27,4,17,4,2,0,4,243,January 1st 1996,Hardcover,English,1491656,
1500253,The New Crochet: 40 Wonderful Wearables,Terry  Taylor,3.18,39,6,7,15,10,1,6,143,2005,Paperback,English,1491663,
1500258,Sunburst Farm Family Cookbook,Susan Duquette,4.60,5,3,2,0,0,0,2,,1st 1976,Paperback,English,1491669,
1500259,Beatles: a celebration,Geoffrey Giuliano,3.41,32,6,7,15,2,2,1,240,January 1st 1986,Hardcover,,2008896,
1500254,Hummingbird,LaVyrle Spencer,4.05,4010,1592,1367,800,181,70,281,416,1983,Paperback,English,3245526,
1500262,The Boy in the Burning House,Tim Wynne-Jones,3.63,502,98,177,179,38,10,70,214,August 1st 2000,Paperback,English,1223971,
1500260,The Beauty of the 'Burst,Yasuhiko Iwanade,4.45,58,37,12,8,0,1,6,216,January 31st 1999,Hardcover,English,1794766,
1500263,El Guero: A True Adventure Story,Elizabeth Borton de Treviño,3.61,49,11,19,11,5,3,3,102,July 1st 1989,,English,1491674,
1500265,The Great Dinosaurs,Zdeněk V. Špínar,4.20,5,3,1,0,1,0,1,176,January 1st 1994,Hardcover,English,42205437,
1500277,Don't Forget the Duct Tape: Tips and Tricks for Repairing Outdoor Gear,Kristin Hostetter,3.65,17,4,5,6,2,0,5,112,August 1st 2003,Paperback,English,1491688,
1500275,Slaughter,Elmer Kelton,4.01,99,29,45,22,3,0,13,,1992,Hardcover,English,2779615,
1500282,Returning to Earth,Jim Harrison,4.04,1924,693,743,379,86,23,201,280,2007,Hardcover,English,73865,True North 
1500285,Off to the Side: A Memoir,Jim Harrison,4.18,646,260,265,99,20,2,74,288,1905,Hardcover,English,193342,
1500286,The Raw and the Cooked: Adventures of a Roving Gourmand,Jim Harrison,4.04,917,351,329,174,51,12,81,320,2001,Hardcover,English,151699,
1500293,Lemongrass and Lime: New Vietnamese Cooking,Mark Read,3.50,2,0,1,1,0,0,0,191,October 2nd 2000,Hardcover,English,1899695,
6422,Four to Score,Janet Evanovich,4.17,131453,52729,51737,24067,2381,539,2970,313,June 15th 1998,Mass Market Paperback,English,2322486,Stephanie Plum
1500289,Hot Six,"Janet Evanovich, Debi Mazar",4.18,120977,49691,47102,21483,2181,520,2471,,July 14th 2000,Audio CD,English,1268422,Stephanie Plum
1500292,Getting to Yes: Negotiating an agreement without giving in,"Roger Fisher, William Ury",3.94,63975,21433,22888,15249,3242,1163,1950,161,1981,Paperback,English,1394134,
1500291,Getting To Yes: Negotiating and Agreement Without Giving in,"Roger Fisher, William Ury, Bruce Patton",3.94,63975,21433,22888,15249,3242,1163,1950,,1981,Paperback,,1394134,
1500296,High Five,Janet Evanovich,4.17,119084,48156,46690,21603,2156,479,2624,,1999,Audio CD,English,1874115,Stephanie Plum
1500294,One For The Money,Janet Evanovich,4.03,498742,202026,161801,97005,25001,12909,15115,,August 26th 1994,,English,1486401,Stephanie Plum
1500299,Wigan Pier Revisited: Poverty and Politics in the 80s,Beatrix Campbell,3.83,30,5,16,8,1,0,3,234,1984,Paperback,English,1491710,
1500297,Hot Six,"Janet Evanovich, C.J. Critt",4.18,120977,49691,47102,21483,2181,520,2471,10,July 14th 2000,Audio CD,English,1268422,Stephanie Plum
1500308,Visitor Volume 3,Yee-Jung No,3.29,7,3,0,2,0,2,0,,October 1st 2005,Paperback,English,1491719,Visitors
15797975,For Women Only: What You Need to Know About the Inner Lives of Men,Shaunti Feldhahn,4.07,24820,10746,7527,4601,1359,587,1096,224,July 28th 2004,Hardcover,English,1491732,
1500315,La principessa sul pisello,Luciana Littizzetto,3.17,448,39,116,195,79,19,20,161,2002,Paperback,Italian,1491726,
1500314,Orwell,D.J. Taylor,3.87,206,54,94,42,10,6,34,466,2003,Hardcover,English,1061848,
1500316,Sola come un gambo di sedano,Luciana Littizzetto,3.12,659,54,159,289,128,29,34,223,April 2001,Paperback,Italian,1491727,
1500317,Picture This,Joseph Heller,3.69,1422,357,488,401,133,43,105,,1988,Paperback,English,260962,
1500333,Antique Style Bead Accessories,Matsuko Sawanobori,3.85,13,3,5,5,0,0,1,,September 6th 2002,Paperback,English,1491746,
1500329,Doin' the Northwest with Your Pooch,Eileen Barish,4.33,3,1,2,0,0,0,1,100,January 1998,Paperback,English,1491742,
1500335,Jade,Jade Goody,3.93,180,74,45,40,16,5,12,281,May 2nd 2006,Hardcover,English,1491748,
1500338,Bruckner,Derek Watson,3.38,13,0,8,3,1,1,1,,December 12th 1996,,,859772,
1500143,Under Cover Video Curriculum Internet Pak: Your Secret Place Of Freedom,John Bevere,4.35,1328,803,313,131,40,41,99,,January 1st 2001,Hardcover,English,1170575,
1500331,Fifty Seven Saints,Anne Eileen Heffernan,4.08,25,9,11,4,0,1,2,,January 1st 2003,Paperback,English,4172799,
1500334,The Story of Tracey Beaker,Jacqueline Wilson,3.75,18464,5659,5319,5250,1614,622,538,,February 14th 1991,Paperback,,1951159,Tracy Beaker
1500337,Jordan: Pushed to the Limit,Katie Price,3.68,635,197,169,172,65,32,24,288,February 14th 2008,Paperback,English,1514163,
1500336,Younger by the Day: 365 Ways to Rejuvenate Your Body and Revitalize Your Spirit,Victoria Moran,3.96,100,42,30,15,8,5,12,464,November 23rd 2004,Hardcover,English,1794534,
1500344,Wonderland,Derek Watson,3.45,29,5,5,17,2,0,8,64,November 2nd 2004,Paperback,English,1491757,
1500347,The Center Of Everything,Laura Moriarty,3.67,9300,1750,3702,3013,677,158,1017,,2003,Audio,English,1721240,
1500353,The Lives of the Saints and Everything,Susan Firer,3.78,9,2,3,4,0,0,1,,January 1st 1993,Paperback,English,1491766,
1500352,The Lives of the Saints and Everything,Susan Firer,3.78,9,2,3,4,0,0,1,,January 1st 1993,Unknown Binding,English,1491766,
1500348,The Center Of Everything,Laura Moriarty,3.67,9300,1750,3702,3013,677,158,1017,,2003,Hardcover,English,1721240,
1500357,In Solitary Witness: The Life and Death of Franz Jagerstatter,Gordon C. Zahn,4.02,61,17,29,14,1,0,12,277,September 1st 1986,Paperback,English,1491770,
1500351,Everything and the Moon,Julia Quinn,3.78,10861,3137,3649,2933,858,284,562,350,March 1st 1997,Hardcover,English,1491764,The Lyndon Sisters
1500359,Bright Starry Banner: A Novel of the Civil War,Alden R. Carter,3.82,22,7,7,5,3,0,5,488,2004,Hardcover,English,383089,
1500358,The Struggle for Tennessee: Tupelo to Stones River,James H. Street,3.85,47,10,22,13,2,0,5,176,January 1st 1985,Hardcover,English,1491771,The Civil War
1500362,La Châtelaine de Vergy,"Jean Dufournet, Anonyme",3.26,110,11,32,46,17,4,5,183,February 1st 1994,Paperback,French,1491777,
1500366,"Travelers and Travel Liars, 1660-1800",Percy G. Adams,4.00,7,3,1,3,0,0,0,292,December 1st 1980,Paperback,English,1491782,
1500371,Christine de Pizan: Le Livre du Duc Des Vrais Amans,Thelma S. Fenster,3.70,44,8,20,12,3,1,5,272,1405,Hardcover,English,2238359,
2232532,Le chemin de longue étude,Christine de Pizan,3.29,17,2,5,6,4,0,0,476,December 1st 1999,Paperback,French,2238347,
1500382,Letter of Othea to Hector,"Christine de Pizan, Jane Chance",3.83,6,2,1,3,0,0,1,,December 31st 1970,Paperback,English,422492,Library of Medieval Women
1500384,Christine's Vision,"Christine de Pizan, Glenda K. McLeod",4.20,10,4,4,2,0,0,1,168,March 1993,Hardcover,English,422491,
1500392,Perceval ou le conte du Graal,"Chrétien de Troyes, Jean Dufournet",3.65,2072,464,710,653,190,55,102,513,1181,Paperback,French,386497,Arthurian Romances
1500394,"Yvain, le Chevalier au lion",Chrétien de Troyes,3.66,2740,649,923,840,245,83,148,186,1176,Poche,French,138035,Arthurian Romances
1500395,Perceval ou le roman du Graal,Chrétien de Troyes,3.65,2072,464,710,653,190,55,102,255,1181,Broché,French,386497,Arthurian Romances
1500393,Romans de la Table Ronde,Chrétien de Troyes,3.96,8177,2645,3102,1977,358,95,189,734,1181,Paperback,French,438235,Arthurian Romances
1500397,Watercolor Made Simple with Claudia Nice,Claudia Nice,4.21,62,25,25,12,0,0,9,,January 1st 2003,Paperback,English,1491814,
1500391,Yvain Ou Le Chevalier Au Lion,Chrétien de Troyes,3.66,2740,649,923,840,245,83,148,,1176,,French,138035,Arthurian Romances
129898,Lancelot: The Knight of the Cart,"Chrétien de Troyes, Burton Raffel, Joseph J. Duggan",3.63,2341,493,795,795,203,55,133,254,1176,Paperback,English,125109,Arthurian Romances
1500396,"Yvain, Le Chevalier Au Lion",Chrétien de Troyes,3.66,2740,649,923,840,245,83,148,209,1176,Mass Market Paperback,French,138035,Arthurian Romances
143100,"Yvain, or The Knight with the Lion","Chrétien de Troyes, Ruth Harwood Cline",3.66,2740,649,923,840,245,83,148,224,1176,Paperback,English,138035,Arthurian Romances
129898,Lancelot: The Knight of the Cart,"Chrétien de Troyes, Burton Raffel, Joseph J. Duggan",3.63,2341,493,795,795,203,55,133,254,1176,Paperback,English,125109,Arthurian Romances
397023,"Perceval, or, The Story of the Grail","Chrétien de Troyes, Ruth Harwood Cline",3.65,2072,464,710,653,190,55,102,247,1181,Paperback,English,386497,Arthurian Romances
143100,"Yvain, or The Knight with the Lion","Chrétien de Troyes, Ruth Harwood Cline",3.66,2740,649,923,840,245,83,148,224,1176,Paperback,English,138035,Arthurian Romances
1500400,Romans: Erec et Enide ; Le Chevalier de la Charrette ou Le Roman de Lancelot ; Le Chevalier au Lion ou Le Roman d'Yvain ; Le Conte du Graal ou le Roman de Perceval suivis des Chansons avec Philomena en appendice Chrétien de Troyes,Chrétien de Troyes,4.00,22,9,6,5,2,0,0,1280,February 1st 2005,Paperback,French,61365596,
1500409,Le chevalier au lion,Chrétien de Troyes,3.66,2740,649,923,840,245,83,148,,1176,Paperback,French,138035,Arthurian Romances
1500405,Le Chevalier de la Charrette,Chrétien de Troyes,3.63,2341,493,795,795,203,55,133,536,1176,Paperback,French,125109,Arthurian Romances
