BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,Book format,Language,GenreLink,Series,PublishYear
12800570,Inuyasha: deel 6,Rumiko Takahashi,4.3,3091,1618,902,476,83,12,67,192,Paperback,Dutch,1873585,犬夜叉 / Inuyasha,1998
199600,Christine Falls,"Benjamin Black, John Banville",3.52,11018,1839,3986,3658,1178,357,1257,352,Hardcover,English,1135062,Quirke,2006
1809465,Rodrick Rules,Jeff Kinney,4.14,148065,71081,40182,26052,7459,3291,7477,226,Hardcover,English,3025815,Diary of a Wimpy Kid,2008
12800629,Between Planets,Robert A. Heinlein,3.85,5029,1346,1889,1527,238,29,201,260,Audio CD,English,1021850,None,1951
12800641,Teach Only Love: The Twelve Principles of Attitudinal Healing,Gerald G. Jampolsky,4.27,191,106,45,29,8,3,18,224,ebook,English,744630,None,2001
12800646,Τα Χρονικά του Άρη,"Ray Bradbury, Δημήτρης Αρβανίτης",4.15,221552,93643,79371,38154,7953,2431,8444,355,Paperback,"Greek, Modern (1453-)",4636013,None,1950
12800637,Nevermore,James Patterson,3.89,35165,14887,8591,6502,3188,1997,2806,368,Kindle Edition,English,15380149,Maximum Ride,2012
12800675,The Maid: A Novel of Joan of Arc,"Kimberly Cutter, Rosalyn Landor",3.44,2273,346,749,813,284,81,399,0,Audio CD,English,13930231,None,2011
12800678,The Ship of Ishtar,"A. Merritt, Doug Rosa",3.61,475,107,162,140,46,20,51,208,Mass Market Paperback,English,937215,Planet Stories,1924
12800676,The Maid: A Novel of Joan of Arc,"Kimberly Cutter, Rosalyn Landor",3.44,2273,346,749,813,284,81,399,0,Audio CD,English,13930231,None,2011
12800688,"Come, Tell Me How You Live: An Archaeological Memoir",Agatha Christie Mallowan,4.11,3310,1363,1159,624,123,41,406,224,ebook,English,1287225,None,1946
12800689,The Seth Material,Jane Roberts,4.35,1644,932,443,205,43,21,41,308,Nook,English,315122,None,1970
12800718,Highlander,Cathleen Ross,3.73,211,62,60,65,18,6,29,0,Nook,English,17571466,Highlander Forbidden Fantasy,2011
12800720,Dæmonens hævn,"Rachel Hawkins, Marie Møller Jensen",3.91,142593,50223,48113,30502,8989,4766,8486,281,Paperback,Danish,5354884,Hex Hall,2010
12800744,Ocp Java Se 7 Programmer Study Guide,"Kathy Sierra, Bert Bates",4.24,212,110,64,25,4,9,16,888,Hardcover,English,17949117,None,2012
12800752,I Want My Hat Back,Jon Klassen,4.31,28751,16259,7709,3067,1010,706,3124,40,Hardcover,English,16160067,Hat Trilogy,2011
12800754,Εξομολόγηση ενός οικονομικού δολοφόνου,"John Perkins, Βασίλης Αθανασιάδης",3.86,33384,9839,12840,7679,2237,789,3543,395,Paperback,"Greek, Modern (1453-)",1734580,None,2004
12800755,The Vengeance of the Vampire Bride,Rhiannon Frater,4.37,432,247,120,48,13,4,45,412,Paperback,English,16494371,The Vampire Bride Dark Rebirth,2011
12800759,A Touch of Persuasion,Janice Maynard,3.72,242,69,69,76,23,5,21,256,Paperback,English,17949133,Men Of Wolff Mountain,2012
12800758,Despertar,L.J. Smith,3.39,67898,16259,15858,19704,10448,5629,3838,0,ebook,Spanish,1659113,The Vampire Diaries,1991
12800778,Diário do Anjo da Guarda,Carolyn Jess-Cooke,3.88,1206,396,441,245,79,45,155,314,Paperback,Portuguese,14752080,None,2010
12800809,Race of a Lifetime: How Obama Won the White House,"John Heilemann, Mark Halperin",4.12,21313,7561,9582,3518,516,136,2623,464,Kindle Edition,English,6890544,Game Change,2010
12800812,Cadillac Jukebox,James Lee Burke,4.04,5649,1753,2551,1180,125,40,236,384,Kindle Edition,English,708187,Dave Robicheaux,1996
12800814,Paranormality: Why we see what isn't there,Richard Wiseman,4.02,4561,1662,1694,918,201,86,270,189,Paperback,English,13724534,None,2010
76816,Cadillac Jukebox,James Lee Burke,4.04,5649,1753,2551,1180,125,40,236,464,Paperback,English,708187,Dave Robicheaux,1996
12800819,Macabro quiz,"Agatha Christie, Mauro Boncompagni, Lidia Ballanti",3.86,32582,8395,13138,9289,1474,286,1555,194,Paperback,Italian,2728434,Hercule Poirot,1959
12800823,Believing the Lie,Elizabeth  George,3.8,12884,3461,4949,3269,866,339,1659,624,ebook,English,16686462,Inspector Lynley,2012
12800603,Buried for Pleasure,Edmund Crispin,3.84,758,198,294,224,32,10,86,176,Paperback,English,1371613,Gervase Fen,1948
12800840,Lá nằm trong lá,Nguyễn Nhật Ánh,3.74,881,201,331,272,71,6,61,252,Paperback,Vietnamese,17949219,None,2011
12800841,O Rapaz do Pijama às Riscas,"John Boyne, Cecília Faria, Olívia Santos",4.15,579358,249349,209703,89047,21712,9547,28571,186,Mass Market Paperback,Portuguese,1148702,None,2006
12800884,Lady Susan,Jane Austen,3.63,32824,6364,11782,11357,2795,526,3374,0,Nook,English,2424548,None,1871
12800910,Babbitt,Sinclair Lewis,3.67,21587,4914,7950,6147,1855,721,1312,0,ebook,English,2772467,None,1922
12800924,Het wonder van Santa Anna,"James   McBride, Sjaak de Jong",3.79,2967,739,1159,816,204,49,403,288,Paperback,Dutch,269058,None,2001
12800950,De stenen van Florence,"Mary McCarthy, Ingrid Tóth",3.68,584,129,211,180,56,8,58,186,Paperback,Dutch,1362238,None,1956
12800956,Mountain of Whispers,Keith  Robinson,4.47,216,136,53,21,4,2,9,222,Nook,English,14639092,Island of Fog,2010
12800953,The Big Clock,Kenneth Fearing,3.82,2091,507,897,532,120,35,224,188,Hardcover,English,2096758,None,1946
12800961,Misty,"V.C. Andrews, Parma van Loon, Virginia Andrews",3.69,3508,1075,865,1067,396,105,76,191,Hardcover,Dutch,565270,Wildflowers,1999
12800969,Les ombres disparues,"Hasan Ali Toptaş, Noémi Cingöz",4.12,3920,1638,1441,602,170,69,300,271,Paperback,French,5122350,None,1995
12800978,De stem uit het duister,"Rafael Ábalos, Johan Rijskamp",3.39,255,44,60,111,31,9,9,287,Hardcover,Dutch,25480782,Grimpow,2009
12801018,I'll Be Home for Christmas,Julie L. Cannon,3.32,151,20,47,53,23,8,27,320,Paperback,English,12932578,When I Fall in Love,2010
12801030,"Are We Nearly There Yet?: A Family's 8,000-Mile Car Journey Around Britain",Ben Hatch,3.64,1488,336,535,412,150,55,172,353,Kindle Edition,English,16839043,None,2011
12801045,"Pointed Roofs Pilgrimage, Volume 1",Dorothy M. Richardson,3.32,233,37,70,70,42,14,50,0,ebook,English,41441370,Pilgrimage,1915
12801069,Romanzo criminale,Giancarlo De Cataldo,4.03,2002,674,834,396,74,24,88,632,Paperback,Italian,14439861,None,2002
13722902,A Hologram for the King,Dave Eggers,3.29,27101,2505,8671,10955,4067,903,3069,312,Hardcover,English,19355962,None,2012
12801072,The White Family,"Maggie Gee, Giovanni Giri",3.64,309,64,111,101,24,9,33,395,Paperback,Italian,1616508,None,2002
12801106,Darkroom,Joshua Graham,3.99,176,68,58,36,8,6,46,384,Paperback,English,14288208,Xandra Carrick,2012
12801107,Darkroom,Joshua Graham,3.99,176,68,58,36,8,6,46,386,Kindle Edition,English,14288208,Xandra Carrick,2012
12801115,Bestemming Botany Bay,"Colleen McCullough, Gert-Jan Kramer",3.96,4542,1519,1704,1006,241,72,278,671,Paperback,Dutch,756442,None,2000
12801127,Skārleta,Alexandra Ripley,3.56,55602,15928,14042,14585,7344,3703,2548,411,Hardcover,Latvian,2103634,None,1991
12801170,The Book of Man: Readings on the Path to Manhood,William J. Bennett,4.14,283,124,97,44,13,5,29,608,ebook,English,17812717,None,2011
12801165,Night Moves,"Stephanie Tyler, Johanna Parker",4.12,1071,405,442,183,31,10,74,0,Audio CD,English,14464572,Shadow Force,2011
12801166,Night Moves: A Shadow Force Novel,"Stephanie Tyler, Johanna Parker",4.12,1071,405,442,183,31,10,74,0,Audio CD,English,14464572,Shadow Force,2011
12801176,The Winged Fae,Terry Spear,4.02,249,93,86,55,13,2,10,260,Nook,English,17514609,The World of Fae,2011
12801179,Ex Equals,L.A. Witt,3.5,1066,117,425,415,93,16,165,122,Kindle Edition,English,17335405,Hot College Daze,2011
12801217,De IJskoningin,"Grzegorz Rosiński, Jean Van Hamme",3.91,1463,427,569,384,71,12,51,48,Paperback,Dutch,1341328,Thorgal,1980
12801220,"Terror by Night: The True Story of the Brutal Texas Murder That Destroyed a Family, Restored One Man's Faith, and Shocked a Nation","Terry Caffey, James H. Pence",3.84,1126,369,352,290,84,31,130,0,ebook,English,6769508,None,2009
12801210,Memoirs of a Fox-Hunting Man,"Siegfried Sassoon, William   Nicholson",3.91,1348,382,569,315,64,18,97,314,Paperback,English,1885119,Sherston Trilogy,1928
12801219,War & Piste,Alex  Thomas,3.8,166,51,59,34,16,6,19,448,Paperback,English,17949607,None,2011
12801226,The comfort of strangers,Ian McEwan,3.4,15554,2284,5233,5301,1969,767,1316,112,Paperback,English,1084689,None,1981
12801244,خاطرات یک بچه‌ی چلمن,"Jeff Kinney, سارا اسفندیارپور",4.14,148065,71081,40182,26052,7459,3291,7477,224,Paperback,Persian,3025815,Diary of a Wimpy Kid,2008
52415,The Fifth Woman,"Henning Mankell, Steven T. Murray",4.03,25205,8142,11293,4535,845,390,945,438,Paperback,English,2736640,Kurt Wallander,1996
12801257,Het eiland van de bevroren zeeën,"Grzegorz Rosiński, Jean Van Hamme",3.93,1012,280,431,255,38,8,33,48,Paperback,Dutch,2719892,Thorgal,1980
12801273,Croissants and Jam...,Lynda Renham,4.08,724,301,247,127,31,18,67,260,Paperback,English,18350884,None,2011
12801276,Drie grijsaards in het land van Aran,"Grzegorz Rosiński, Jean Van Hamme",3.97,804,240,329,206,25,4,27,48,Paperback,Dutch,275637,Thorgal,1981
12801301,Kiss Me Crazy,E.B. Walters,3.99,824,276,312,195,33,8,76,244,Nook,English,17498952,The Fitzgerald Family,2011
12801310,De zwarte galei,"Grzegorz Rosiński, Jean Van Hamme",4.02,887,287,370,197,25,8,28,48,Paperback,Dutch,2719896,Thorgal,1982
12801321,Saving Fish from Drowning,Amy Tan,3.44,30010,4977,9818,10104,3760,1351,2919,496,Hardcover,English,1223399,None,2005
12801332,خاطرات یک بچه‌ی چلمن,"Jeff Kinney, سارا اسفندیارپور",4.14,130798,63685,34332,23200,6751,2830,5234,222,Paperback,Persian,3330329,Diary of a Wimpy Kid,2009
12801333,De schaduwen voorbij,"Grzegorz Rosiński, Jean Van Hamme",4.19,871,356,351,140,22,2,26,48,Paperback,Dutch,2719898,Thorgal,1983
617097,Pather Panchali: Song of the Road,Bibhutibhushan Bandyopadhyay,4.57,4718,3256,1052,298,64,48,276,316,Paperback,English,1381306,অপুর পাঁচালী,1929
12801348,De val van Brek Zarith,"Grzegorz Rosiński, Jean Van Hamme",4.0,753,234,327,158,27,7,16,48,Paperback,Dutch,2719902,Thorgal,1984
12801349,A Verdade Nua e Crua,Jeff Kinney,4.19,109905,56174,28178,18099,5127,2327,4282,235,Paperback,Portuguese,10867827,Diary of a Wimpy Kid,2010
12801350,Faça Voce Mesmo,Jeff Kinney,4.18,26888,15898,4341,3599,1708,1342,744,218,Hardcover,Portuguese,3189584,Diary of a Wimpy Kid,2007
999422,My Life,Golda Meir,3.97,1091,374,416,221,53,27,175,480,Hardcover,English,1666224,None,1975
12801355,Anatomie kritiky,"Northrop Frye, Sylva Ficová",4.08,1736,702,601,338,63,32,84,440,Paperback,Czech,1050194,None,1957
12801364,Het sterrenkind,"Grzegorz Rosiński, Jean Van Hamme",4.15,1048,417,413,180,32,6,25,48,Paperback,Dutch,2719905,Thorgal,1984
12801365,Het ijskind,"Elizabeth   McGregor, Fien Volders",3.48,496,72,170,196,42,16,63,352,Paperback,Dutch,577517,None,2001
12801385,The Animals of Farthing Wood,Colin Dann,4.05,5298,2111,1739,1121,243,84,155,303,Paperback,English,177574,Farthing Wood,1979
12801390,Het goede leven,"Jay McInerney, Mathilde Holkamp, Maarten Polman",3.46,3048,479,1025,1071,372,101,294,413,Paperback,Dutch,919490,The Calloway Trilogy,2006
12801398,Alinoë,"Grzegorz Rosiński, Jean Van Hamme",4.04,912,337,328,201,39,7,21,48,Paperback,Dutch,2719900,Thorgal,1985
12801418,De boogschutters,"Grzegorz Rosiński, Jean Van Hamme",4.32,1016,513,341,144,12,6,22,48,Paperback,Dutch,2719906,Thorgal,1985
12801422,The Journey Home,Dermot Bolger,3.74,188,42,79,48,14,5,19,0,ebook,English,583055,None,1991
12801428,Camouflaged Killer: The Shocking Double Life of Canadian Air Force Colonel Russell Williams,David A. Gibb,3.84,253,70,96,66,18,3,25,592,Paperback,English,17303695,None,2011
12801435,Het land Qâ,"Grzegorz Rosiński, Jean Van Hamme",4.2,869,371,338,131,24,5,14,48,Paperback,Dutch,448759,Thorgal,1986
12801448,Dagboek van een gek / De neus / De mantel,"Nikolai Gogol, Dunya Breur, Marko Fondse",4.11,507,195,188,109,13,2,23,127,Paperback,Dutch,21459208,None,1986
12801466,Fury,Elizabeth  Miles,3.28,5568,1085,1384,1634,945,520,886,400,Paperback,English,14741176,Fury,2011
12801470,De ogen van Tanatloc,"Grzegorz Rosiński, Jean Van Hamme",4.25,821,360,320,129,9,3,11,48,Paperback,Dutch,2719901,Thorgal,1986
12801471,Boot Camp,"Todd Strasser, Morton Rhue",3.94,5071,1708,1816,1160,288,99,689,260,Kindle Edition,English,506518,None,2006
12801482,Fires in the Mind: What Kids Can Tell Us about Motivation and Mastery,"Kathleen Cushman, The students of What Kids Can Do",3.6,159,36,50,51,18,4,31,208,Paperback,English,12639879,None,2010
12801492,"Autobiography of Mark Twain: Volume 1, Reader's Edition","Mark Twain, Harriet E. Smith",3.74,9277,2995,2924,1899,830,629,687,440,Paperback,English,13039075,Autobiography of Mark Twain: The Complete and Authorized Edition,2010
12801499,Im Licht der Sterne,Nora Roberts,4.2,65252,30001,21740,11016,1759,736,1910,260,Paperback,German,58217,Three Sisters Island,2001
12801494,Fallen,Lauren Kate,3.72,525122,180551,137019,120975,54700,31877,20155,452,Hardcover,English,6678670,Fallen,2009
12801493,Oscuros,Lauren Kate,3.72,525122,180551,137019,120975,54700,31877,20155,412,Hardcover,Spanish,6678670,Fallen,2009
12801503,Il mondo perduto,"Arthur Conan Doyle, Giorgio Celli, Fausta Antonucci",3.93,58731,17944,22453,15042,2682,610,2326,267,Paperback,Italian,1098725,Professor Challenger,1912
12801517,Il signor Puntila e il suo servo Matti,"Bertolt Brecht, Nello Sàito",3.47,318,43,118,108,43,6,22,131,Paperback,Italian,1154347,None,1948
12801513,La Storia,Elsa Morante,4.26,4717,2448,1349,659,199,62,372,665,Hardcover,Italian,1521719,La Storia,1974
12801514,I dolori del giovane Werther,"Johann Wolfgang von Goethe, Piero Bianconi",3.68,94356,25034,31347,24648,9279,4048,4837,192,Paperback,Italian,746264,None,1774
12801524,Notti delle mille e una notte,"Naguib Mahfouz, Valentina Colombo",4.11,6896,2874,2452,1139,300,131,937,224,Paperback,Italian,8919,None,1980
752994,The Misanthrope,Molière,3.78,19026,5056,6844,5327,1403,396,427,64,Paperback,English,685838,None,1666
12801542,Sesso? Fai da te!,"Giobbe Covatta, David Vecchiato, Paola Catella",3.14,227,23,53,94,46,11,12,141,Hardcover,Italian,8809858,None,1996
12801541,Pierre e Jean,"Guy de Maupassant, Giacomo Di Belsito, Mario Picchi",3.64,6450,1439,2278,1918,614,201,251,150,Paperback,Italian,1621027,None,1888
12801559,Odi e frammenti,"Pindar, Eugenio Grassi, Leone Traverso",3.87,1377,479,406,357,104,31,69,280,Mass Market Paperback,Italian,15503,None,1989
12801580,Povratak kući,Bernhard Schlink,3.23,2137,249,599,786,391,112,246,307,Hardcover,Croatian,2353781,None,2006
12801631,No Holds Barred,Lyndon Stacey,3.9,152,51,48,41,11,1,11,224,Hardcover,English,17950034,Daniel Whelan,2012
12801652,Practical Mysticism: A Little Book for Normal People,Evelyn Underhill,3.99,413,159,129,95,20,10,47,260,Kindle Edition,English,25138698,None,1914
12801651,Mysticism: A Study in Nature and Development of Spiritual Consciousness,Evelyn Underhill,3.79,2610,958,753,483,222,194,59,260,Kindle Edition,English,187215,None,1911
12801657,Zakia and the Cowboy,Lorraine Nelson,3.81,260,90,73,67,18,12,34,260,ebook,English,17950061,Thunder Creek Ranch,2011
12801656,The Light is the Darkness,Laird Barron,3.94,800,246,320,188,30,16,94,182,Leather Bound,English,17950060,None,2011
12801716,"Осада, или Шахматы со смертью","Arturo Pérez-Reverte, Alexander Bogdanovsky",3.55,2572,504,866,832,278,92,214,720,Hardcover,Russian,10877226,None,2010
12801712,De stad van de verloren god,"Grzegorz Rosiński, Jean Van Hamme",4.26,746,329,301,103,10,3,13,48,Paperback,Dutch,2719893,Thorgal,1987
12801717,Wie ein Roman,"Daniel Pennac, Uli Aumüller",3.96,8780,3014,3165,1970,488,143,1109,163,Hardcover,German,1503360,None,1992
12801718,Terreur Sous L'Evier,R.L. Stine,3.56,7167,1789,1755,2509,878,236,256,260,Unknown Binding,English,120901,Goosebumps,1995
125536,It Came from Beneath the Sink!,R.L. Stine,3.56,7167,1789,1755,2509,878,236,256,112,Paperback,English,120901,Goosebumps,1995
5955059,De buitenkant van Meneer Jules,Diane Broeckhoven,4.05,843,256,405,154,24,4,102,78,Hardcover,Dutch,2160091,None,2001
12801721,Love in the Time of Cholera,Gabriel García Márquez,3.92,434797,156384,147824,85419,30752,14418,21811,260,Paperback,Arabic,3285349,None,1985
12801729,Waar Staan Dit In Die Bybel?: 'N Volledige A Tot Z Gids,Ken Anderson,4.21,547,284,150,73,24,16,19,679,Paperback,English,231664,None,1996
12801735,Tussen aarde en licht,"Grzegorz Rosiński, Jean Van Hamme",4.09,678,235,292,132,17,2,12,48,Paperback,Dutch,2719904,Thorgal,1988
12801748,Aaricia,"Grzegorz Rosiński, Jean Van Hamme",3.95,768,229,314,190,31,4,20,48,Paperback,Dutch,2719894,Thorgal,1989
12801753,The Old Maid,"Edith Wharton, Roxana Robinson",3.9,891,217,415,220,33,6,134,96,Paperback,English,312226,Old New York,1922
12801754,Good Graces,Lesley Kagen,3.9,1323,393,520,319,69,22,206,416,Paperback,English,15784901,None,2011
12801763,Inuyasha: deel 7,Rumiko Takahashi,4.28,2695,1376,793,444,71,11,55,192,Paperback,Dutch,2251660,犬夜叉 / Inuyasha,1998
12801791,Paspoort,"Nahal Tajadod, Rosalien van Witsen",3.13,332,30,90,128,61,23,72,268,Paperback,Dutch,2802765,None,2007
12801793,Inuyasha: deel 8,Rumiko Takahashi,4.27,2514,1267,747,426,65,9,54,192,Paperback,Dutch,1030891,犬夜叉 / Inuyasha,1998
12801804,The Mad Scientists' Club,"Bertrand R. Brinley, Charles Geer",4.26,2069,1057,628,283,71,30,151,0,Nook,English,215114,Mad Scientists' Club,1961
612670,Catherine of Siena: The Dialogue (Classics of Western Spirituality),"Catherine of Siena, Suzanne Noffke",4.33,666,367,187,85,19,8,53,416,Paperback,English,599126,None,1377
12801802,O Grande Gatsby,F. Scott Fitzgerald,3.93,4025868,1441655,1350449,849309,265982,118473,72831,218,Paperback,Portuguese,245494,None,1925
12801814,Serce,Edmondo de Amicis,3.84,11851,4054,3642,2794,962,399,678,112,Paperback,Polish,1417517,None,1886
12801817,The Dialogue Of The Seraphic Virgin Catherine Of Siena,Catherine of Siena,4.33,666,367,187,85,19,8,53,366,Paperback,English,599126,None,1377
12801819,"Good Horses, Fast Cars and Real Men",Kaliana Cole,3.9,581,213,188,115,38,27,20,284,Kindle Edition,English,16951977,None,2011
12801824,El cuaderno de Maya,Isabel Allende,3.85,24659,6235,10439,6260,1382,343,2593,448,Hardcover,Spanish,16406269,None,2011
12801828,Inuyasha: deel 9,Rumiko Takahashi,4.27,2310,1146,718,378,61,7,48,192,Paperback,Dutch,321327,犬夜叉 / Inuyasha,1999
12801835,James Miranda Barry,Patricia Duncker,3.61,361,68,135,119,26,13,43,391,Paperback,English,779620,None,1999
12801836,Łajdak na giełdzie,Nick Leeson,3.9,883,252,350,234,38,9,48,300,Hardcover,Polish,1518278,None,1996
7905092,Freedom,Jonathan Franzen,3.76,156687,44326,57228,34687,13389,7057,13961,562,Hardcover,English,9585796,None,2010
12801847,Inuyasha: deel 10,Rumiko Takahashi,4.28,2479,1270,724,414,60,11,38,192,Paperback,Dutch,321323,犬夜叉 / Inuyasha,1999
12801851,In the Flesh,Portia Da Costa,3.56,299,65,87,103,38,6,48,384,Paperback,English,16929656,The Ladies' Sewing Circle,2011
12801856,Bound,Kira Saito,3.79,6264,2083,1837,1529,567,248,395,153,Nook,English,17950269,Arelia LaRue,2011
12801884,Christ's object lessons,Ellen G. White,4.65,456,361,55,25,5,10,30,0,Nook,English,1689923,None,1900
12801885,Christ's object lessons,Ellen G. White,4.65,456,361,55,25,5,10,30,0,Nook,English,1689923,None,1900
