BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,Book format,Language,GenreLink,Series,PublishYear
1100075,Choo! choo! the little engine that could<tm>,"Watty Piper, Watty Piper",4.16,104612,52537,26180,18573,5104,2218,1494,12,Paperback,English,258562,The Little Engine That Could,1930
1100077,The Easy-To-Read Little Engine That Could,Watty Piper,4.16,104612,52537,26180,18573,5104,2218,1494,291,Paperback,English,258562,The Little Engine That Could,1930
1100079,The Easy-To-Read Little Engine That Could,"Watty Piper, Walter Retan",4.16,104612,52537,26180,18573,5104,2218,1494,32,Hardcover,English,258562,The Little Engine That Could,1930
1100084,Empire of Signs,"Roland Barthes, Richard Howard",3.9,1921,593,722,452,120,34,109,122,Paperback,English,1443157,None,1970
1100081,Mason & Dixon,Thomas Pynchon,4.09,9611,4266,2983,1570,529,263,843,773,Hardcover,English,1935,None,1997
1100085,L'empire des signes,Roland Barthes,3.9,1921,593,722,452,120,34,109,150,Unknown Binding,French,1443157,None,1970
1100093,Billy Bathgate,E.L. Doctorow,3.79,6587,1430,2849,1872,370,66,420,496,Mass Market,English,2204603,None,1989
1100091,Pedro Páramo,"Juan Rulfo, Lysander Kemp",4.07,45855,18932,15241,8291,2524,867,3493,123,Hardcover,English,1786290,None,1955
1100092,Billy Bathgate,"E.L. Doctorow, Ron Lesser",3.79,6587,1430,2849,1872,370,66,420,496,Mass Market Paperback,English,2204603,None,1989
1100094,Billy Bathgate,E.L. Doctorow,3.79,6587,1430,2849,1872,370,66,420,291,Hardcover,Spanish,2204603,None,1989
1100095,Billy Bathgate,E.L. Doctorow,3.79,6587,1430,2849,1872,370,66,420,323,Hardcover,English,2204603,None,1989
871284,Billy Bathgate,E.L. Doctorow,3.79,6587,1430,2849,1872,370,66,420,326,Paperback,English,2204603,None,1989
1100097,Billy Bathgate,E.L. Doctorow,3.79,6587,1430,2849,1872,370,66,420,332,Hardcover,English,2204603,None,1989
1100101,CliffsNotes on Rand's Atlas Shrugged,"Andrew Bernstein, CliffsNotes, Ayn Rand",3.88,185,81,44,34,9,17,11,144,ebook,English,12225,None,2000
1100102,Cliffs Notes Rand's Atlas Shrugged,"Andrew Bernstein, CliffsNotes, Ayn Rand",3.88,185,81,44,34,9,17,11,291,ebook,English,12225,None,2000
1100096,Billy Bathgate,"E.L. Doctorow, César Armando Gómez",3.79,6587,1430,2849,1872,370,66,420,336,Paperback,Spanish,2204603,None,1989
1100103,The Changeling Plague,Syne Mitchell,4.01,194,73,69,38,8,6,21,327,Paperback,English,1086980,None,2003
1100104,Destination Unknown,Agatha Christie,3.68,10216,2326,3512,3321,875,182,787,288,Paperback,English,2984305,None,1954
1100105,SuperFoods Healthstyle,"Steven G. Pratt, Kathy Matthews",3.9,193,58,76,45,10,4,28,291,Paperback,English,375550,None,2005
1100106,SuperFoods Rx: Fourteen Foods That Will Change Your Life,"Steven G. Pratt, Kathy Matthews",4.08,1359,522,500,268,58,11,118,336,Hardcover,English,176932,None,2003
1100108,Superalimentos Rx: Catorce Alimentos Que le Cambiaran la Vida,"Steven G. Pratt, Kathy Matthews",4.08,1359,522,500,268,58,11,118,384,Paperback,Spanish,176932,None,2003
1100110,SuperFoods Rx,"Steven G. Pratt, Kathy Matthews",4.08,1359,522,500,268,58,11,118,291,Paperback,English,176932,None,2003
1100107,SuperFoods Rx: Fourteen Foods That Will Change Your Life,"Steven G. Pratt, Kathy Matthews",4.08,1359,522,500,268,58,11,118,291,Paperback,English,176932,None,2003
1100115,Mrs. McGinty's Dead,Agatha Christie,3.86,23211,5795,9732,6530,930,224,1051,240,Hardcover,English,3160524,Hercule Poirot,1951
1100111,What Mrs. McGillicuddy Saw!,Agatha Christie,3.96,47571,13711,20377,11745,1425,313,2462,185,Mass Market Paperback,English,6490729,Miss Marple,1957
1100112,Mrs MacGinty est morte,Agatha Christie,3.86,23213,5795,9733,6531,930,224,1051,254,Paperback,French,3160524,Hercule Poirot,1951
1100114,All Things Censored,Mumia Abu-Jamal,4.34,255,132,87,28,6,2,10,304,Hardcover,English,155832,None,2000
1100122,Beyond the Veil of Stars,Robert Reed,3.78,175,44,64,54,11,2,19,320,Paperback,English,1086999,Beyond the Veil of Stars,1994
1100116,Mrs. McGinty's Dead,"Agatha Christie, Tom     Adams",3.86,23213,5795,9733,6531,930,224,1051,192,Paperback,English,3160524,Hercule Poirot,1951
1100117,Mrs. McGinty's Dead,Agatha Christie,3.86,23213,5795,9733,6531,930,224,1051,192,Paperback,English,3160524,Hercule Poirot,1951
1100118,Mrs. McGinty's Dead,Agatha Christie,3.86,23213,5795,9733,6531,930,224,1051,304,Hardcover,English,3160524,Hercule Poirot,1951
16329,Dead Man's Folly,"Agatha Christie, David Suchet",3.82,22893,5494,9352,6759,1072,216,1113,6,Audio CD,English,2655933,Hercule Poirot,1956
1100126,Jazz,Toni Morrison,3.84,24317,6834,9061,6522,1523,377,1515,291,Paperback,English,1135883,Beloved Trilogy,1992
1100125,Jazz,Toni Morrison,3.84,24317,6834,9061,6522,1523,377,1515,0,Hardcover,English,1135883,Beloved Trilogy,1992
1100127,Jazz,Toni Morrison,3.84,24317,6834,9061,6522,1523,377,1515,291,Hardcover,English,1135883,Beloved Trilogy,1992
1100133,Black Alice,"Thom Demijohn, Thomas M. Disch, John Sladek",3.81,188,51,70,51,12,4,28,224,Hardcover,English,924270,None,1968
37398,Jazz,Toni Morrison,3.84,24317,6834,9061,6522,1523,377,1515,229,Paperback,English,1135883,Beloved Trilogy,1992
1100137,The English Patient,Michael Ondaatje,3.87,116883,38624,40861,25135,8587,3676,4857,291,Hardcover,English,3009869,None,1992
1100141,"The Changing Light At Sandover: Including The Whole Of The Book Of Ephraim, Mirabell's Books Of Number, Scripts For The Pageant, And A New Coda, The Higher Keys",James Merrill,4.27,448,236,135,50,14,13,32,291,Paperback,English,1186288,None,1982
1100142,"Changing Light At Sandover, The: A Poem",James Merrill,4.27,448,236,135,50,14,13,32,560,Hardcover,English,1186288,None,1982
1100160,Hex Education,"Emily Gould, Zareen Jaffery",3.09,257,45,43,81,65,23,42,192,Paperback,English,1087037,None,2007
51893,Thus Spoke Zarathustra,"Friedrich Nietzsche, Walter Kaufmann",4.05,117714,49138,38247,20735,6419,3175,3770,327,Paperback,English,196327,None,1883
1100166,Thus Spake Zarathustra,Friedrich Nietzsche,4.05,117715,49137,38248,20735,6420,3175,3770,291,Paperback,English,196327,None,1883
1100176,"The Authority, Volume 1: Relentless",Warren Ellis,4.15,4808,1978,1808,826,163,33,143,291,Paperback,English,534153,The Authority,2000
1100178,Dice Man,Luke Rhinehart,3.56,18016,4387,5842,4551,2018,1218,1029,291,Paperback,English,1087069,Dice Man,1971
1100186,Paradise,Mike Resnick,3.95,274,78,118,67,7,4,19,323,Paperback,English,1087063,Galactic Comedy,1989
1100182,Having Faith: An Ecologist's Journey To Motherhood,Sandra Steingraber,4.3,715,355,254,76,23,7,112,352,Hardcover,English,131858,None,2001
1100185,Paradise: A Chronicle Of A Distant World,Mike Resnick,3.95,274,78,118,67,7,4,19,291,Hardcover,English,1087063,Galactic Comedy,1989
1100184,So You Want to Be a Wizard,Diane Duane,3.83,25885,8411,8431,6183,1978,882,1182,237,Paperback,English,3464,Young Wizards,1983
1100187,The Search For The Dice Man,Luke Rhinehart,3.28,1490,184,414,598,226,68,44,291,Paperback,English,864914,Dice Man,1993
879608,The Search for the Dice Man,Luke Rhinehart,3.28,1490,184,414,598,226,68,44,400,Paperback,English,864914,Dice Man,1993
1100189,The Dice Man,Luke Rhinehart,3.56,18016,4387,5842,4551,2018,1218,1029,291,ebook,English,1087069,Dice Man,1971
70912,The Dice Man,Luke Rhinehart,3.56,18016,4387,5842,4551,2018,1218,1029,541,Paperback,English,1087069,Dice Man,1971
1100193,The Dice Man,Luke Rhinehart,3.56,18016,4387,5842,4551,2018,1218,1029,291,ebook,English,1087069,Dice Man,1971
1100195,The Form of the Book: Essays on the Morality of Good Design,Jan Tschichold,4.29,231,113,80,33,3,2,15,180,Hardcover,English,2056475,None,1975
1100197,Black Alice,"Thom Demijohn, Thomas M. Disch, John Sladek",3.81,188,51,70,51,12,4,28,291,Mass Market Paperback,English,924270,None,1968
1100205,Spider-Man The Lizard Sanction,Diane Duane,3.52,299,50,102,108,31,8,21,333,Hardcover,English,1213719,Spider-Man,1995
1100213,Молитва об Оуэне Мини,"John Irving, Джон Ирвинг",4.23,291887,146203,89735,39223,11333,5393,14201,291,Paperback,Russian,1734019,None,1989
1100224,Don't Let's Go to the Dogs Tonight,Alexandra Fuller,3.94,51834,16645,20540,10834,2696,1119,3407,291,Paperback,English,2434074,None,2001
24687,Don't Let's Go to the Dogs Tonight: An African Childhood,Alexandra Fuller,3.94,51834,16645,20540,10834,2696,1119,3407,315,Paperback,English,2434074,None,2001
1100228,Don't Let's Go to the Dogs Tonight: An African Childhood,Alexandra Fuller,3.94,51834,16645,20540,10834,2696,1119,3407,291,ebook,English,2434074,None,2001
100085,At the Mountains of Madness and Other Novels of Terror,"H.P. Lovecraft, August Derleth",4.15,1598,705,537,271,63,22,88,552,Mass Market Paperback,English,84172860,The H.P. Lovecraft Omnibus,1974
1100234,At the Mountains of Madness and Other Novels,"H.P. Lovecraft, August Derleth",4.47,561,339,159,54,7,2,28,458,Paperback,English,84172861,None,1966
1100241,Daughters Of Copper Woman,Anne Cameron,4.28,701,350,235,89,16,11,73,291,Unknown Binding,English,770541,None,1984
1100237,At the Mountains of Madness and Other Novels,"H.P. Lovecraft, August Derleth, E. Hoffmann Price",4.47,561,339,159,54,7,2,28,432,Paperback,English,84172861,None,1966
1100248,Myth Maker: J. R. R. Tolkien,"Anne E. Neimark, Brad Weinman",3.96,268,85,107,60,11,5,64,128,Hardcover,English,19182844,None,1996
1100251,Christ the Lord,Anne Rice,3.59,13853,3440,4398,3679,1533,803,1301,384,Paperback,English,2926176,Christ the Lord,2005
1100250,Out of Egypt,Anne Rice,3.59,13853,3440,4398,3679,1533,803,1301,352,Paperback,English,2926176,Christ the Lord,2005
1100270,Lost Star: The Story of Amelia Earheart,Patricia Lauber,3.76,200,52,69,61,14,4,30,112,Paperback,English,1087150,None,1988
1100271,The Sound of Wings: The Biography of Amelia Earhart,Mary S. Lovell,3.8,454,105,190,128,26,5,69,291,Paperback,English,37170,None,1989
1100278,"Divine Comedy, Inferno 2 Vol. Set: Text and Commentary",Dante Alighieri,4.0,150073,56692,51139,30576,8518,3148,5143,1088,Hardcover,English,2377563,La Divina Commedia,1307
15645,Inferno,"Dante Alighieri, Anthony M. Esolen",4.0,150081,56697,51142,30575,8519,3148,5143,490,Paperback,English,2377563,La Divina Commedia,1307
1100279,The Divine Comedy,Dante Alighieri,4.0,150081,56697,51142,30575,8519,3148,5143,291,Unknown Binding,English,2377563,La Divina Commedia,1307
1100283,Spring-Heeled Jack,Philip Pullman,3.32,720,82,223,285,106,24,102,291,Paperback,English,2645461,None,1991
1100282,The Thieves of Ostia,Caroline Lawrence,3.87,2865,795,1097,799,140,34,269,160,Paperback,English,3180177,The Roman Mysteries,2002
1100190,The Search for the Dice Man,Luke Rhinehart,3.28,1490,184,414,598,226,68,44,291,ebook,English,864914,Dice Man,1993
1100293,The Easter Parade,Richard Yates,4.03,8143,2681,3505,1555,313,89,783,291,Hardcover,English,1352933,None,1976
1100302,Murder in the Place of Anubis,Lynda S. Robinson,3.81,1080,299,389,305,62,25,69,224,Mass Market Paperback,English,1087182,Lord Meren,1994
1100292,The Easter Parade,Richard Yates,4.03,8143,2681,3505,1555,313,89,783,240,Paperback,English,1352933,None,1976
1100301,Murder in the Place of Anubis,Lynda S. Robinson,3.81,1080,299,389,305,62,25,69,190,Hardcover,English,1087182,Lord Meren,1994
1100305,"Keraban the Inflexible: Adventures in the Euxine (Extraordinary Voyages, #24)",Jules Verne,3.78,293,81,99,83,27,3,25,264,Paperback,English,1087185,None,1883
1100300,Murder in the Place of Anubis,Lynda S. Robinson,3.81,1080,299,389,305,62,25,69,220,Mass Market Paperback,English,1087182,Lord Meren,1994
1100303,Journey to the centre of the earth,Jules Verne,3.86,161983,45808,61364,43400,9155,2256,5849,291,Paperback,English,1924715,None,1864
3324094,"Village in the Treetops (Extraordinary Voyages, #48)",Jules Verne,3.34,307,33,97,126,43,8,26,190,Paperback,English,1087187,None,1901
1100306,The Old Curiosity Shop,Charles Dickens,3.78,18261,4810,6642,5123,1301,385,1275,291,Hardcover,English,5246858,None,1840
1100311,Wild Minds: What Animals Really Think,Marc Hauser,3.71,186,44,71,49,17,5,20,291,Paperback,English,215031,None,2000
1100308,Bess of Hardwick: Empire Builder,Mary S. Lovell,4.1,3021,1236,1095,509,119,62,201,608,Paperback,English,297391,None,2005
1100312,Wild Minds: What Animals Really Think,Marc Hauser,3.71,186,44,71,49,17,5,20,392,Paperback,English,215031,None,2000
1100324,The Total Money Makeover: A Proven Plan for Financial Fitness,Dave Ramsey,4.25,74835,37304,23928,10079,2398,1126,5718,240,Hardcover,English,2393600,None,1994
1100325,La Transformacion Total de Su Dinero = The Total Money Makeover,Dave Ramsey,4.25,74835,37304,23928,10079,2398,1126,5718,272,Paperback,Spanish,2393600,None,1994
1100330,Celtic Heritage: Ancient Tradition in Ireland and Wales,"Alwyn Rees, Brinley Rees",4.08,597,247,191,127,24,8,21,428,Paperback,English,1087210,None,1961
1100331,Christlike Parenting: Taking the Pain Out of Parenting,Glenn I. Latham,4.42,719,411,224,66,10,8,197,221,Paperback,English,1087211,None,1999
1100347,Two Years Before the Mast: A Personal Narrative,Richard Henry Dana Jr.,4.0,12608,4580,4449,2782,569,228,723,320,Paperback,English,325869,None,1840
1100355,Raising Up a Family to the Lord,Gene R. Cook,4.44,776,476,201,72,17,10,135,340,Hardcover,English,1087235,None,1993
1100364,The Belting Inheritance,Julian Symons,3.73,282,60,118,80,16,8,58,224,Paperback,English,1087245,None,1965
1100375,Lost on a Mountain in Maine,"Donn Fendler, Joseph B. Egan",3.88,1711,526,629,420,95,41,222,112,Paperback,English,1087256,None,1939
1100379,The Warrior Lives,Joel Rosenberg,3.84,2104,603,718,637,133,13,26,272,Mass Market Paperback,English,1087260,Guardians of the Flame,1988
1100380,A Raisin in the Sun: The Unfilmed Original Screenplay,"Lorraine Hansberry, Robert A. Nemiroff",3.76,754,214,256,205,48,31,59,256,Paperback,English,8936,None,1992
1100381,An Ideal Husband,"Oscar Wilde, Laurie Wolf",4.04,36798,12485,15031,7748,1229,305,1219,128,Paperback,English,130598,None,1893
1100382,An Ideal Husband,Oscar Wilde,4.04,36798,12485,15031,7748,1229,305,1219,128,Paperback,English,130598,None,1893
1100385,Why UFOs,John A. Keel,4.23,343,153,125,57,7,1,41,291,Paperback,English,95323,None,1970
1100392,A Woman of No Importance,Oscar Wilde,3.89,11172,3000,4592,3000,487,93,669,84,Paperback,English,2126646,None,1893
1100394,"Life of Tom Horn: Government Scout and Interpreter: Written by Himself, Together with his Letters and Statements from His Friends: A Vindication","Tom Horn, James D, Horan",4.1,384,147,149,70,15,3,21,317,Hardcover,English,2697433,None,1904
1100403,Dimensions: A Casebook of Alien Contact,Jacques F. Vallée,4.27,365,174,127,53,9,2,20,304,Hardcover,English,395678,None,1988
1100402,Revelations,Jacques F. Vallée,4.27,180,87,58,31,4,0,9,310,Mass Market Paperback,English,1087283,None,1991
1100400,Majestic,Whitley Strieber,3.61,761,172,247,240,77,25,75,306,Paperback,English,1431578,None,1989
174734,Putin's Russia: Life in a Failing Democracy,"Anna Politkovskaya, Arch Tait",4.0,1683,526,731,350,59,17,144,288,Paperback,English,168791,None,2003
1100404,Colors of the Mountain,Da Chen,3.97,2472,833,950,511,134,44,219,0,Audiobook,English,221865,None,1999
1100407,Her Irish Warrior,Michelle Willingham,3.85,582,169,216,148,36,13,40,304,Paperback,English,1087288,MacEgan Brothers,2007
1100414,Hawkes Harbor,S.E. Hinton,3.13,2698,441,604,826,515,312,380,291,Audio CD,English,1087300,None,2004
1100413,Hawkes Harbor,"S.E. Hinton, Dick Hill",3.13,2698,441,604,826,515,312,380,6,Audio CD,English,1087300,None,2004
1100416,Hawkes Harbor,"S.E. Hinton, Dick Hill",3.13,2698,441,604,826,515,312,380,6,Audio CD,English,1087300,None,2004
1100417,Hawkes Harbor,S.E. Hinton,3.13,2698,441,604,826,515,312,380,251,Hardcover,English,1087300,None,2004
1100419,Hawkes Harbor,"S.E. Hinton, Dick Hill",3.13,2698,441,604,826,515,312,380,6,Audio Cassette,English,1087300,None,2004
1100420,Hawkes Harbor,S.E. Hinton,3.13,2698,441,604,826,515,312,380,291,Audio,English,1087300,None,2004
1100422,A Dame to Kill for,Frank Miller,4.17,26491,11133,10011,4301,774,272,473,291,Hardcover,English,272524,Sin City,1993
1100421,Hawkes Harbor,S.E. Hinton,3.13,2698,441,604,826,515,312,380,291,Audio CD,English,1087300,None,2004
1100424,"That Was Then, This Is Now",S.E. Hinton,3.92,30058,9501,11024,7570,1561,402,1874,224,Paperback,English,3200846,None,1971
1100445,Practicalities,Marguerite Duras,3.97,596,197,236,121,34,8,55,291,Paperback,English,1087326,None,1987
363752,Bridget Jones: The Edge of Reason,Helen Fielding,3.59,104178,22342,33751,34282,11060,2743,2590,352,Paperback,English,8140,Bridget Jones,1999
1100451,The Acid House Audiobook,Irvine Welsh,3.72,14687,3065,5809,4701,923,189,374,291,Audio Cassette,English,1087332,None,1994
1100449,The Acid House,Irvine Welsh,3.72,14690,3065,5810,4701,925,189,374,291,Paperback,English,1087332,None,1994
1100448,Acid House,"Irvine Welsh, Federico Corriente",3.72,14690,3065,5810,4701,925,189,374,304,Paperback,Spanish,1087332,None,1994
1100450,Acid House,Irvine Welsh,3.72,14690,3065,5810,4701,925,189,374,256,Paperback,English,1087332,None,1994
688976,A Wayside Tavern,Norah Lofts,4.2,278,119,103,50,4,2,43,368,Mass Market Paperback,English,675327,None,1980
1100462,"Baby, Don't Go",Susan Andersen,3.79,2555,638,966,767,139,45,72,357,Mass Market Paperback,English,43002469,None,2000
1100463,Filth,Irvine Welsh,3.74,26797,7148,9785,6685,2153,1026,912,416,Paperback,English,1087344,None,1998
1100464,Glue,Irvine Welsh,3.81,13925,4091,5054,3354,923,503,302,560,Paperback,English,24880,Terry Lawson,2001
1100465,Glue,Irvine Welsh,3.81,13925,4091,5054,3354,923,503,302,480,Hardcover,English,24880,Terry Lawson,2001
1100466,Glue,"Irvine Welsh, Tam Dean Burn",3.81,13925,4091,5054,3354,923,503,302,291,Audiobook,English,24880,Terry Lawson,2001
1100478,The Island of Dr. Moreau,H.G. Wells,3.73,100990,22532,39058,30625,7052,1723,4495,216,Paperback,English,68894,None,1896
1100493,DC Confidential: The Controversial Memoirs of Britain's Ambassador to the U.S. at the Time of 9/11 and the Iraq War,Christopher Meyer,3.4,187,19,60,86,20,2,14,300,Hardcover,English,1045114,None,2005
1100501,Mussolini,Richard J.B. Bosworth,3.77,211,52,75,69,13,2,32,584,Paperback,English,1214477,None,2002
1100511,Stargirl,"Jerry Spinelli, John   Ritter",3.76,305948,94850,95621,76099,27124,12254,14893,5,Audio CD,English,963221,Stargirl,2001
1100508,Puttering About in a Small Land,Philip K. Dick,3.5,563,86,195,208,63,11,61,286,Paperback,English,209504,None,1985
1100514,Trainspotting,Irvine Welsh,4.07,158140,62058,59140,26080,6982,3880,2847,291,Paperback,English,1087421,Mark Renton,1993
1100517,"The autobiography of Martin Luther King, Jr.",Martin Luther King Jr.,4.28,19537,10376,5701,2399,643,418,756,152,Paperback,English,42030,None,1986
1100518,The Sonnets,William Shakespeare,4.24,88240,44494,26530,12878,2762,1576,1324,111,Hardcover,English,1118349,None,1609
1100528,The Golden Bough: The Roots of Religion and Folklore,James George Frazer,4.04,170,66,57,34,13,0,13,407,Hardcover,English,42669999,None,1890
23960,Glue,Irvine Welsh,3.81,13925,4091,5054,3354,923,503,302,556,Paperback,English,24880,Terry Lawson,2001
1100524,Ulysses,James Joyce,3.73,114810,42047,29511,22843,10939,9470,7104,783,Paperback,English,2368224,None,1922
135836,Trainspotting,Irvine Welsh,4.07,158140,62058,59140,26080,6982,3880,2847,431,Paperback,Scots,1087421,Mark Renton,1993
1100535,Trainspotting,Irvine Welsh,4.07,158140,62058,59140,26080,6982,3880,2847,347,Paperback,German,1087421,Mark Renton,1993
1100537,The Complete Rhyming Dictionary,Clement Wood,4.19,291,145,80,48,12,6,13,640,Hardcover,English,838736,None,1936
1100538,The Norton Anthology Of Poetry,Alexander W. Allison,4.32,3794,2002,1145,529,88,30,92,291,Paperback,English,525067,None,1970
1100543,"Haiku Journey, Basho's Narrow Road to a Far Province",Matsuo Bashō,4.13,3622,1512,1269,673,137,31,366,124,Paperback,English,169669,None,1702
271713,Robert Browning's Poetry,"Robert Browning, James F. Loucks, Andrew M. Stauffer",4.02,6720,2457,2352,1541,301,69,69,689,Paperback,English,263424,None,1954
1100542,The American Heritage Dictionary of the English Language,American Heritage,4.39,720,443,160,85,20,12,45,1550,Hardcover,English,821141,None,1970
1100541,Trainspotting,Irvine Welsh,4.07,158140,62058,59140,26080,6982,3880,2847,343,Hardcover,English,1087421,Mark Renton,1993
1100547,Драма в трех актах,Agatha Christie,3.86,25872,6340,10958,7247,1138,189,1550,283,Mass Market Paperback,Russian,526005,Hercule Poirot,1934
1100549,"Selected Poems, 1966-1987",Seamus Heaney,4.19,2552,1099,963,387,86,17,87,273,Hardcover,English,20471,None,1990
1100540,Trainspotting,Irvine Welsh,4.07,158140,62058,59140,26080,6982,3880,2847,3,Audio Cassette,English,1087421,Mark Renton,1993
1100551,Selected Poems,Galway Kinnell,4.21,413,180,155,64,12,2,21,148,Paperback,English,1087432,None,1980
1100553,Children Of Albion Rovers,"Kevin  Williamson, Gordon Legge, Irvine Welsh, Alan Warner, James Meek, Laura J. Hird, Paul Reekie",3.52,164,27,52,67,15,3,10,291,Paperback,English,1744152,None,1997
1100560,Love Poems,"Anne Sexton, Diane Wood Middlebrook",4.12,1699,709,587,326,60,17,109,68,Paperback,English,1087441,None,1969
1100558,Filth,Irvine Welsh,3.74,26797,7148,9785,6685,2153,1026,912,291,Audio CD,English,1087344,None,1998
1100562,The Aeneid,"Virgil, Robert Fitzgerald",3.85,109791,33834,37197,29097,7703,1960,2877,416,Hardcover,English,288738,None,19
1100557,Filth,Irvine Welsh,3.74,26797,7148,9785,6685,2153,1026,912,0,Audio Cassette,English,1087344,None,1998
1100566,The Robber Bride,Margaret Atwood,3.81,44048,11385,17848,11060,2722,1033,2229,528,Mass Market Paperback,English,1119196,None,1993
1100571,Bhagavad-Gita as It is,A.C. Bhaktivedanta Swami Prabhupāda,4.15,5807,3145,1226,846,350,240,455,703,Paperback,English,64042028,None,1968
1100574,Claudine at School,Colette,3.73,1695,392,669,454,138,42,164,224,Mass Market Paperback,English,1602886,Claudine,1900
1100570,The Pythons Autobiography By The Pythons,"Michael Palin, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Bob McCabe",4.08,2124,766,871,397,67,23,133,463,Paperback,English,1104311,None,2003
1100572,The Inheritor,Marion Zimmer Bradley,3.53,745,156,237,225,98,29,57,414,Paperback,English,1087453,Occult Tales,1984
1100576,The Absentee,Maria Edgeworth,3.6,1616,385,505,488,175,63,79,315,Paperback,English,595262,None,1812
1100575,Faking It,Jennifer Crusie,3.92,18513,5936,6713,4600,1001,263,874,412,Paperback,English,726930,Dempseys,2002
1100577,Shadowlands: Novelization Tie-In,Leonore Fleischer,3.78,190,52,70,49,13,6,26,272,Paperback,English,3154689,None,1993
1100573,Don Quixote,"Miguel de Cervantes Saavedra, Walter Starkie",3.88,221004,76764,70187,51060,16460,6533,8636,432,Paperback,English,121842,None,1605
1100579,Fear Of Flying,Erica Jong,3.46,19148,3586,5872,6295,2468,927,1665,336,Hardcover,English,2164933,None,1973
1100578,Stories from Grimm.,Jacob Grimm,4.13,24856,10751,8326,4528,875,376,1047,160,Mass Market Paperback,English,46022931,Dongeng Sepanjang Masa,1909
