BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
12903726,Dimelo Tu!,"Francisco Rodríguez Nogales, Fabián A. Samaniego, Thomas J. Blommers, Magaly Lagunas-Carvacho, Viviane Ritzi-Marouk",3.58,12,3,4,3,1,1,0,585,1994,Paperback,Spanish,5274893,
12903725,Give My Love to the Chestnut Trees,Beverly Varnado,4.24,17,7,7,3,0,0,6,,September 15th 2011,Kindle Edition,,18008616,
12903732,"The Global Oil & Gas Industry: Management, Strategy and Finance","Andrew Inkpen, Michael H. Moffett",4.15,71,31,24,13,2,1,3,455,August 31st 2011,Hardcover,English,18058173,
12903733,The Old World Kitchen: The Rich Tradition of European Cooking,Elisabeth Luard,4.28,177,95,54,16,7,5,14,560,1986,Paperback,English,301043,
12903731,Der Verdrüssliche,Ludwig Bechstein,3.75,51,13,17,18,1,2,7,40,2010,,,17264904,
12903734,"Ohne Worte, Ohne Schweigen",Paul Reps,4.12,8340,3774,2613,1367,361,225,261,208,1957,Hardcover,German,855532,
12903738,The Firefighter's Cinderella,Dominique Burton,3.73,48,15,15,10,6,2,11,224,January 1st 2011,ebook,English,17342311,
12903752,Prophecy And Politics: Militant Evangelists On The Road To Nuclear War,Grace Halsell,3.50,28,9,5,8,3,3,5,,September 1986,,,716078,
12903757,Women and Property in Early Modern England,Amy Louise Erickson,3.71,17,4,5,7,1,0,2,306,January 1st 1993,Unknown Binding,English,1874274,
12903755,Dead in the Water,Carola Dunn,3.69,2975,548,1154,1096,159,18,189,185,1998,Kindle Edition,English,284354,Daisy Dalrymple
12903782,Conjugations of the Verb To Be: Stories,Glen Chamberlain,3.74,43,11,13,16,3,0,13,208,January 1st 2011,ebook,English,17488664,
12903798,Dragon Bones,"Patricia Briggs, Joe Manganiello",4.06,10860,3882,4364,2145,365,104,560,9,February 26th 2002,Audiobook,English,118820,Hurog
12903801,The Complete Poems of Paul Laurence Dunbar,Paul Laurence Dunbar,4.49,200,122,57,17,4,0,11,324,October 7th 2008,Paperback,English,59910902,
12903810,Brand Success,Matt  Haig,3.75,32,10,9,9,3,1,3,304,May 3rd 2011,ebook,English,16906752,
12903817,La muerte del Capitán América: El hijo caído,"Jeph Loeb, Brian Michael Bendis, Alex Maleev, David Finch, John Cassaday, John Romita Jr.",4.07,4933,2083,1532,996,241,81,166,144,2007,Paperback,Spanish,1000693,Captain America (2004) (Collected Editions)
12903836,"Maui Trailblzer: Where to hike, snorkel, surf, drive","Jerry Sprout, Janine Sprout",3.81,53,18,12,18,5,0,9,256,November 1st 2005,Nook,,686324,
12903848,The Fourth Eye,Meg Xuemei X.,4.00,13,5,4,3,1,0,5,338,November 1st 2011,Kindle Edition,English,18025522,
12903847,Select Conversations with an Uncle (Now Extinct) And Two Other Reminiscences,H.G. Wells,3.40,15,2,4,7,2,0,3,0,1895,ebook,English,15798634,
12903861,Practical Genius: The Real Smarts You Need to Get Your Talents and Passions Working for You,"Gina Amaro Rudan, Joyce Bean",3.30,88,15,25,26,15,7,16,0,January 1st 2011,Audio CD,English,16983626,
12903862,Practical Genius: The Real Smarts You Need to Get Your Talents and Passions Working for You,"Gina Amaro Rudan, Joyce Bean",3.30,88,15,25,26,15,7,16,0,January 1st 2011,Audio CD,English,16983626,
12903865,"The Bravest of the Brave, Michel Ney: Marshal of France, Duke of Elchingen ...",Andrew Hilliard Atteridge,3.79,34,10,11,9,4,0,8,0,1912,Nook,,1639071,
12903866,"The Bravest of the Brave, Michel Ney: Marshal of France, Duke of Elchingen ...",Andrew Hilliard Atteridge,3.79,34,10,11,9,4,0,8,0,1912,Nook,,1639071,
12903870,The Essential Wisdom of the Founding Fathers,Carol Kelly-Gangi,4.24,76,34,29,10,3,0,11,128,2009,ebook,,6772353,
12903881,Last Chance: Preserving Life on Earth,"Larry J. Schweiger, Theodore Roosevelt",3.38,13,1,6,3,3,0,1,288,2009,ebook,English,6991594,
12903890,Eastern Approaches,Fitzroy Maclean,4.43,1240,726,355,129,23,7,138,457,January 1st 1949,Paperback,English,318375,
12903882,The Outlaw's Wife,Cindy Gerard,3.40,57,11,17,17,8,4,10,192,August 25th 1998,ebook,English,2895224,Outlaw Hearts
12903888,Tea and Dog Biscuits: Our First Topsy-Turvy Year Fostering Orphan Dogs,Barrie Hawkins,4.11,93,39,31,19,2,2,24,256,May 5th 2009,ebook,English,13113711,
12903907,The Daily Vegan Planner: Twelve Weeks to a Complete Vegan Diet Transition,Jolinda Hackett,3.73,37,9,15,8,4,1,4,240,November 18th 2011,Paperback,English,18058361,
12903910,The Dark Knight Rises: Batman versus Bane,"Jodi Huelin, Andie Tong",3.93,44,14,15,14,0,1,6,32,June 5th 2012,Paperback,English,18058364,
12903909,The Dark Knight Rises: Tools of the Trade,"Jodi Huelin, Steven E. Gordon",3.26,34,7,5,14,6,2,4,32,June 5th 2012,Paperback,English,18058363,
12903914,The Dark Knight Rises: The Secret Files Scrapbook,Brandon T. Snider,3.07,14,1,1,10,2,0,1,48,June 5th 2012,Paperback,English,18058368,
12903916,The Dark Knight Rises: I Am Bane,"Lucy Rosen, Scott Cohn",3.31,16,4,2,6,3,1,2,24,June 5th 2012,Unknown Binding,English,18058370,
12903915,The Dark Knight Rises: Batman versus Catwoman,"Lucy Rosen, Andy     Smith, Jeremy Roberts",3.83,29,12,5,7,5,0,4,24,June 5th 2012,Paperback,English,18058369,Catwoman: One-Shots
12903942,Human.4,Mike A. Lancaster,3.59,5827,1404,1772,1758,634,259,839,256,January 1st 2011,Paperback,English,13380643,Point 4
12903950,"The God Effect: Quantum Entanglement, Science's Strangest Phenomenon",Brian Clegg,3.62,255,49,94,85,19,8,33,288,June 27th 2006,ebook,English,753529,
12903951,Inflight Science,Brian Clegg,3.45,411,69,127,145,61,9,42,0,2011,ebook,,15957778,
12903962,To Conquer the Heart of a King,J.S. Laurenz,3.22,100,15,28,29,20,8,11,,February 21st 2011,Nook,English,15723475,
12903958,A Morbid Taste for Bones,Ellis Peters,3.97,37299,12185,14787,8066,1527,734,1709,7,1977,Audiobook,English,2814300,Chronicles of Brother Cadfael
12903974,"The Junior Classics, Vol. 6",William Patten,4.42,19,10,7,2,0,0,1,0,1912,Nook,,3332616,Junior Classics
12903973,The House of Six Doors: Special Illustrated Edition,Patricia Selbert,3.85,97,31,30,27,8,1,31,0,February 22nd 2011,Nook,,40511341,
12903969,The Comedy is Finished,Donald E. Westlake,3.61,587,88,244,201,48,6,126,320,January 1st 2012,ebook,English,16089449,
12903971,"The Sceptical Chymist or Chymico-Physical Doubts & Paradoxes, Touching the Spagyrist's Principles Commonly call'd Hypostatical; As they are wont to be Propos'd and Defended by the Generality of Alchymists. Whereunto is praemis'd Part of another Discourse",Robert Boyle,3.49,37,6,13,12,5,1,5,0,1661,ebook,,7007102,
12903979,Punish Me With Roses,Juliet Moore,3.18,77,11,20,26,12,8,5,205,2011,Kindle Edition,English,18058434,
12903982,Engineering the Financial Crisis: Systemic Risk and the Failure of Regulation,"Jeffrey Friedman, Wladimir Kraus",4.24,29,14,12,1,0,2,6,212,September 1st 2011,Hardcover,English,18058437,
12903984,The Red Badge of Courage,Stephen Crane,3.28,97012,14996,26796,32646,15112,7462,3704,64,1894,Paperback,English,2314709,
12903985,The Red Badge of Courage,Stephen Crane,3.28,97012,14996,26796,32646,15112,7462,3704,0,1894,Hardcover,English,2314709,
12903986,Persuasion,Jane Austen,4.14,553625,246101,181313,94192,21542,10477,20242,0,December 1817,Nook,,2534720,
12903998,Genezis z ducha,Juliusz Słowacki,3.00,28,5,8,3,6,6,0,0,2004,Nook,,4536633,
12904008,America's Retreat From Victory,Joseph R. McCarthy,4.60,10,7,2,1,0,0,4,152,1965,Paperback,,18058463,
12904018,A Garden for a Groundhog,Lorna Balian,4.06,81,31,25,24,1,0,13,32,October 1st 1985,Paperback,English,2225231,
12904019,Wicked Burn,Beth Kery,3.86,7061,2176,2576,1677,433,199,394,336,December 1st 2008,Paperback,English,3042452,
12904036,Marrying Cade,Sally Clements,3.46,220,40,56,94,25,5,19,0,July 12th 2011,Nook,,17005963,
12904038,New Beginnings,Sally Clements,3.34,65,12,15,25,9,4,8,0,February 11th 2011,Nook,,15565212,
12904037,Bound to Love,Sally Clements,3.47,458,90,132,163,51,22,42,0,February 14th 2011,Nook,,15281921,
12904052,Head Case: An Anna Lee Investigation,Liza Cody,3.73,85,18,33,27,7,0,6,277,1985,Hardcover,English,3666705,Anna Lee Mystery
12904060,Training Daze,Mike Shepherd,3.83,798,206,299,248,43,2,28,55,October 4th 2011,Kindle Edition,English,18058516,Kris Longknife
12904062,Bye Bye Babylon,"Lamia Ziadé, Lamia Ziad",3.71,228,45,98,62,21,2,30,296,2010,Paperback,English,18078138,
12904049,La Cura,Robin Cook,3.73,5666,1531,1874,1644,453,164,374,0,August 10th 2010,ebook,Spanish,8373463,Jack Stapleton and Laurie Montgomery
12904058,The Star of Gettysburg: A Story of Southern High Tide,Joseph Alexander Altsheler,4.03,67,29,15,19,4,0,7,244,1915,Paperback,,3032400,
12904077,Hammerhead,Jason Andrew Bond,3.70,735,167,289,196,61,22,53,306,August 22nd 2011,Paperback,English,18058532,Hammerhead
12904076,Hammerhead,Jason Andrew Bond,3.70,735,167,289,196,61,22,53,0,August 22nd 2011,Nook,,18058532,Hammerhead
12904075,"Shakespeare sonnette, Umdichtung von Stefan George. [Publisher's device]",William Shakespeare,4.24,89533,45109,26913,13059,2826,1626,1402,0,1609,Nook,,1118349,
1565361,Die Löwin von Aquitanien,Tanja Kinkel,4.01,339,117,139,59,17,7,14,456,1989,Paperback,German,1557944,
16057458,Naval Frogmen: Wartime Underwater Operators,"T.J. Waldron, James Gleeson",3.86,14,4,5,4,1,0,1,160,1950,Paperback,,25981704,
12904085,"The Disneyland Encyclopedia: The Unofficial, Unauthorized, and Unprecedented History of Every Land, Attraction, Restaurant, Shop, and Major Event in the Original Magic Kingdom",Chris Strodder,4.11,435,202,133,60,26,14,40,504,May 1st 2008,Paperback,English,2257536,
12904087,Use Your Head to Get Your Foot in the Door: Job Secrets No One Else Will Tell You,Harvey MacKay,3.60,131,31,36,47,14,3,20,352,February 18th 2010,Hardcover,,9620858,
12904101,The Original Adventures of Hank the Cowdog,"John R. Erickson, Gerald L. Holmes",4.07,5128,2202,1611,912,269,134,493,127,1980,Paperback,English,2295957,Hank the Cowdog
12904099,The Phantom Of The Opera,Gaston Leroux,3.96,206567,74420,69314,46739,12219,3875,7280,224,September 23rd 1909,Paperback,English,2259720,
12904105,His Dark Materials,Philip Pullman,4.25,151186,78687,44599,18793,5702,3405,5336,946,November 2000,Kindle Edition,English,1943518,His Dark Materials
12904113,Am Anfang War Die Liebe,Robin Pilcher,3.90,3925,1262,1352,1037,209,65,77,0,2001,Paperback,,487863,
12904114,Nantucket Nights,Elin Hilderbrand,3.63,18437,4139,6368,5532,1790,608,1419,366,January 1st 2002,Unknown Binding,English,275714,
12904122,Mets by the Numbers: A Complete Team History of the Amazin' Mets by Uniform Number,"Jon Springer, Matthew Silverman",4.05,22,9,6,6,1,0,2,0,March 4th 2008,Nook,,2813211,
12904125,Der Bungalow.,Lynn Freed,3.54,28,4,9,14,0,1,4,,1993,,,517402,
12904156,"Borgerlig offentlighet: kategorierna ""privat"" och ""offentligt"" i det moderna","Jürgen Habermas, Joachim Retzlaff, Mats Dahlkvist",3.87,1905,597,673,467,129,39,59,272,1962,Paperback,Swedish,93163,
12904170,Relentless: The Power You Need to Never Give Up,John Bevere,4.38,497,282,145,54,10,6,58,0,December 13th 2011,Audio CD,English,17130579,
12904169,Relentless: The Power You Need to Never Give Up,John Bevere,4.38,497,282,145,54,10,6,58,0,December 13th 2011,Audio CD,English,17130579,
12904180,"A Few Days in Athens, being the Translation of a Greek Manuscript",Frances Wright,4.50,6,5,0,0,1,0,3,0,1822,Nook,English,4114369,
12904179,Lãng du trong văn hóa Việt Nam,Hữu Ngọc,4.51,39,26,9,2,2,0,5,1047,January 1st 2006,Paperback,Vietnamese,1304005,
12904177,Om Våld,"Hannah Arendt, Sven Hallén",3.81,3132,841,1172,869,194,56,248,104,March 11th 1970,Paperback,Swedish,437062,
12904182,Roses,James Underwood Crockett,4.13,8,2,5,1,0,0,2,160,January 1st 1971,Hardcover,English,2360644,The Time-Life Encyclopedia of Gardening
12904183,Roses,James Underwood Crockett,4.13,8,2,5,1,0,0,2,0,January 1st 1971,Hardcover,English,2360644,The Time-Life Encyclopedia of Gardening
12904175,Sammy Keyes and the Night of Skulls,Wendelin Van Draanen,4.21,901,394,331,149,23,4,62,336,October 11th 2011,Paperback,English,15237923,Sammy Keyes
12904188,Winnicott,"Phillips Adam, Phillips Adam",4.06,159,59,60,32,6,2,9,224,1988,Paperback,German,749767,
12904185,Den banala ondskan: Eichmann i Jerusalem,"Hannah Arendt, Barbro Lundberg, Ingemar Lundberg",4.22,18446,7855,7419,2593,445,134,1501,284,May 17th 1963,Paperback,Swedish,1023716,
12904191,The Strange Fate of Kitty Easton,Elizabeth Speller,3.67,1293,232,541,406,90,24,225,416,May 1st 2011,Kindle Edition,English,15735037,Laurence Bartram
12904195,WikiLeaks y Assange,"David Leigh, Luke Harding",3.48,1135,144,420,435,107,29,125,0,2011,ebook,,15220885,
12904210,Beauty and Geek: Zola's Magic Touch,Shiree McCarver,3.72,90,27,27,25,6,5,10,105,May 13th 2011,Kindle Edition,English,16404827,
12904214,Naughty Cinderella (Adrianna's Fairy Tales),Adrianna White,2.77,147,23,17,35,47,25,13,0,2011,Nook,,17906438,
12904212,Ich erinnere mich,Joe Brainard,4.25,1859,906,603,272,65,13,199,160,1970,Paperback,German,4195493,
12904218,Pirate's Slave,India Masters,3.68,22,3,11,6,2,0,5,0,July 2011,ebook,,17372599,Across the Stars
12904226,Paradise and Method: Poetry and Praxis,Bruce Andrews,4.07,14,7,3,2,2,0,0,275,August 12th 1996,Hardcover,English,964733,
12904230,This Was My Choice,Igor Gouzenko,4.80,5,4,1,0,0,0,1,237,1968,Paperback,,18058697,
12904234,Människans Villkor,"Hannah Arendt, Joachim Retzlaff",4.22,6414,2989,2227,921,206,71,318,424,1958,Paperback,Swedish,462889,
12904227,Eugene Onegin,Alexander Pushkin,4.10,53760,23483,16770,9907,2702,898,1465,253,1833,Hardcover,Swedish,1795311,
12904236,Waterloo,Karen Olsson,3.09,106,9,28,40,22,7,28,320,November 1st 2005,ebook,English,319607,
12904235,Who Owns History?: Rethinking the Past in a Changing World,Eric Foner,3.81,252,60,104,71,14,3,28,256,2002,ebook,English,130870,
12904237,Take Your Best Shot,John Coy,4.05,80,31,30,14,2,3,15,192,February 28th 2012,ebook,English,17193342,4 for 4
12904238,Time's Memory,Julius Lester,3.47,62,12,17,24,6,3,9,240,March 1st 2006,ebook,English,485943,
12904233,Pride and Prejudice,"Jane Austen, Charles Edmund Brock",4.27,3232284,1755116,877062,397415,120827,81864,74894,,January 28th 1813,Nook,English,3060926,
12904240,WANTED! A Guinea Pig Called Henry,"Wendy Orr, Patricia Castelao",3.81,53,16,15,19,2,1,12,128,March 13th 2012,ebook,English,50357900,Rainbow Street Shelter
12904239,The Go-Getter: A Story That Tells You How To Be One,"Peter B. Kyne, Alan Axelrod",4.16,8125,3935,2247,1400,394,149,335,96,November 30th 1920,ebook,English,273455,
12904243,The Devil in Bellminster: An Unlikely Mystery,David Holland,2.97,29,4,6,9,5,5,9,240,March 13th 2002,ebook,English,194711,Reverend Tuckworth
12904245,"Diana and Jackie: Maidens, Mothers, Myths",Jay Mulvaney,3.84,139,38,50,43,7,1,18,336,August 21st 2002,ebook,English,407910,
12904246,Arctic Rising,Tobias S. Buckell,3.25,1062,107,327,402,179,47,195,304,February 28th 2012,ebook,English,17042616,Arctic Rising
12904257,The Whale and the Supercomputer: On the Northern Front of Climate Change,Charles Wohlforth,4.02,121,43,43,31,3,1,13,336,April 21st 2004,ebook,English,157850,
12904262,Freedom at Midnight,"Larry Collins, Dominique Lapierre",4.32,9087,4536,3288,981,193,89,694,774,October 1975,Paperback,English,197515,
12904258,Welcome to the Jungle: The Why Behind Ggeneration X,Geoffrey T. Holtz,3.33,27,2,12,7,5,1,2,289,May 15th 1995,ebook,English,1923319,
12904260,Defining the World: The Extraordinary Story of Dr Johnson's Dictionary,Henry Hitchings,3.84,236,54,106,63,11,2,43,304,April 11th 2005,ebook,English,945844,
12904264,Jefferson and Monticello: The Biography of a Builder,Jack McLaughlin,3.99,253,80,102,60,10,1,25,289,May 15th 1988,ebook,English,860885,
12904259,Behold the Many,Lois-Ann Yamanaka,3.92,194,62,78,39,6,9,38,352,2006,ebook,English,88571,
12904266,Shiksa: The Gentile Woman in the Jewish World,Christine Benvenuto,3.59,29,9,10,4,1,5,7,304,March 18th 2004,ebook,English,502100,
12904263,"The Fate of Their Country: Politicians, Slavery Extension, and the Coming of the Civil War",Michael F. Holt,3.46,142,24,50,43,18,7,20,184,2004,ebook,English,1979811,
12904270,Beyond the Hanging Wall,Sara Douglass,3.90,1402,411,524,384,80,3,54,352,December 18th 1997,ebook,English,1852558,
12904275,Roots of Murder,Janis Harrison,3.54,177,26,66,63,21,1,17,240,July 1st 1999,ebook,English,1155509,Bretta Solomon
12904276,The Book on The Book: A Landmark Inquiry into Which Strategies in the Modern Game Actually Work,Bill Felber,3.49,39,4,17,14,2,2,2,416,May 1st 2005,ebook,English,2034442,
12904274,Mindworlds,Phyllis Gotlieb,3.55,22,5,8,5,2,2,7,272,May 1st 2002,ebook,English,2503497,Lyhhrt Trilogy
12904278,Unsafe Keeping,Carol Cail,3.25,16,3,2,7,4,0,2,218,July 15th 1995,ebook,English,3881053,
12904277,The Book of Kehls,Christine Kehl O'Hagan,4.26,35,18,8,9,0,0,5,224,February 7th 2006,ebook,English,796088,
12904280,Fearsome Fauna: A Field Guide to the Creatures That Live in You,Roger M. Knutson,3.75,44,8,20,13,3,0,6,124,June 1st 1992,ebook,English,1744242,
12904279,Ned Christie's War,Robert J. Conley,3.86,28,9,10,6,2,1,5,175,1991,ebook,English,1201535,
12904282,Buck Colter,Matt Braun,3.90,29,11,8,7,2,1,5,256,May 28th 1979,ebook,English,2074298,
12904284,An Obituary for Major Reno,Richard S. Wheeler,4.38,26,12,12,2,0,0,8,320,December 1st 2004,ebook,English,1131681,
12904285,Sorry Now?,Mark Richard Zubro,3.75,123,25,50,41,6,1,18,192,1991,ebook,English,1431137,Paul Turner
12904289,"Blue Fairways: Three Months, Sixty Courses, No Mulligans",Charles Slack,3.22,18,1,7,7,1,2,4,320,November 9th 1999,ebook,English,643445,
12904286,The Majority Rules,Eugene Sullivan,3.22,51,5,11,27,6,2,10,400,January 1st 2005,ebook,English,1836517,
12904288,The Nightmare of Reason: A Life of Franz Kafka,Ernst Pawel,4.19,185,80,66,34,5,0,15,496,April 1st 1984,ebook,English,112195,
12904287,The Pumpkin Rollers,Elmer Kelton,4.08,325,122,116,79,7,1,28,320,March 1st 1996,ebook,English,1631105,
12904291,Fat Bat and Swoop,Leo Landry,3.78,36,10,12,10,4,0,4,64,October 1st 2005,ebook,English,1335820,
12904295,The Stuff of Life: Profiles of the Molecules That Make Us Tick,Eric P. Widmaier,3.24,63,8,16,27,7,5,13,162,August 13th 1957,ebook,English,549600,
12904293,The Lawless Land,Dusty Richards,4.26,39,19,11,9,0,0,7,272,May 15th 2000,ebook,English,4702522,
12904297,Rancher's Law,Dusty Richards,4.31,26,15,6,3,2,0,5,272,July 15th 2001,ebook,English,3708808,
12904305,How to Build a Time Machine: The Real Science of Time Travel,Brian Clegg,3.61,242,46,89,79,22,6,39,320,December 6th 2011,ebook,English,16435317,
12904299,Melissa Etheridge,Chris Nickson,3.39,18,4,3,8,2,1,0,160,January 15th 1997,ebook,English,400225,
12904301,The Ransom of Russian Art,John McPhee,3.77,358,77,151,102,26,2,50,181,1994,ebook,English,2528452,
12904300,The Sword & The Dollar,Michael Parenti,4.37,65,32,26,6,1,0,5,240,October 15th 1988,ebook,English,330698,
12904302,Table of Contents,John McPhee,4.18,419,160,180,74,5,0,45,293,1985,ebook,English,123415,
12904304,Pieces of the Frame,John McPhee,4.10,327,109,147,66,4,1,23,320,1975,ebook,English,518786,
12904303,Giving Good Weight,John McPhee,4.24,618,260,262,84,9,3,44,261,1972,ebook,English,518811,
12904306,The Gourmet Garage Cookbook: 200 Everyday Recipes Using Fresh and Exotic Ingredients from Around the World,"Sheryl London, Mel London",3.56,9,3,1,3,2,0,2,480,2000,ebook,English,2070726,
12904308,Perry Farrell: The Saga of a Hypester,Dave Thompson,3.19,26,4,5,9,8,0,2,244,September 15th 1995,ebook,English,552817,
12904311,Day of the Delphi,Jon Land,3.98,109,36,44,21,7,1,3,432,November 15th 1993,ebook,English,1871407,Blaine McCracken
12904313,Death Is Not the End,Ian Rankin,3.75,1028,233,392,330,64,9,64,80,1998,ebook,English,786721,Inspector Rebus
12904314,To Wear The White Cloak,Sharan Newman,3.90,397,104,166,112,12,3,26,352,2000,ebook,English,160954,Catherine LeVendeur
12904315,America Bowl,Don Steinberg,3.00,6,0,3,1,1,1,4,96,November 23rd 2010,ebook,English,14255587,
12904319,"People Before Profit: The New Globalization in an Age of Terror, Big Money, and Economic Crisis",Charles Derber,3.83,71,17,29,21,4,0,10,304,2002,ebook,English,50696,
12904317,Dark Victory,Michele Lang,3.35,31,4,11,10,4,2,10,320,January 17th 2012,ebook,English,16953646,Lady Lazarus
12904316,William Henry Harrison,"Gail Collins, Sean Wilentz",3.75,1562,435,456,537,106,28,135,176,January 17th 2012,ebook,English,17131900,The American Presidents
12904318,In the Lion's Mouth,Michael Flynn,3.90,303,69,155,60,17,2,50,304,January 17th 2012,ebook,English,17131879,Spiral Arm
12904323,101 Damnations: The Humorists' Tour of Personal Hells,Michael J. Rosen,3.39,66,11,20,23,8,4,7,368,August 3rd 2002,ebook,English,1169929,
12904325,"Harry Potter, You're the Best!: A Tribute from Fans the World Over",Sharon Moore,3.15,26,3,5,13,3,2,6,128,August 25th 2001,ebook,English,1400985,
12904322,Time on My Hands,Giorgio Vasta,3.68,336,83,126,77,36,14,58,320,2008,ebook,English,14661097,
12904321,What Money Can't Buy: The Moral Limits of Markets,Michael J. Sandel,3.92,10042,2847,4302,2285,476,132,1106,256,April 24th 2012,ebook,English,18408302,
12904327,The People's Pharmacy Guide to Home and Herbal Remedies,"Joe Graedon, Theresa Graedon, Teresa Graedon",4.23,47,22,14,11,0,0,3,464,September 1st 1977,,English,1033578,
12904324,Roux the Day,Peter  King,3.57,120,20,42,47,8,3,12,288,June 1st 2002,ebook,English,2064105,Gourmet Detective
12904326,Much Ado About Murder,Simon Hawke,3.66,95,19,35,32,8,1,9,304,December 2002,ebook,English,2095630,Shakespeare & Smythe
12904329,Goodbye Mexico,Phillip Jennings,3.61,57,15,19,12,8,3,11,352,April 17th 2007,ebook,English,1646541,
12904330,Song of the Axe,John R. Dann,3.59,132,35,34,43,14,6,7,480,April 14th 2001,,English,904897,
12904335,A history of the United States,Cecil Chesterton,3.52,116,31,27,36,15,7,2,0,1919,Nook,,13323836,
12904336,Sisterhood of Dune,"Brian Herbert, Kevin J. Anderson",3.84,4235,1214,1594,1058,260,109,335,496,January 3rd 2012,ebook,English,15313650,Schools of Dune
12904334,A history of the United States,Cecil Chesterton,3.52,116,31,27,36,15,7,2,0,1919,Nook,,13323836,
12904341,Before the Parade Passes By: Gower Champion and the Glorious American Musical,John Anthony Gilvey,3.86,22,4,12,5,1,0,5,384,November 1st 2005,ebook,English,492854,
12904340,This Is How It Goes,Neil LaBute,3.62,233,49,81,75,22,6,9,112,March 5th 2005,ebook,English,129149,
12904342,An Offer We Can't Refuse: The Mafia in the Mind of America,George De Stefano,4.07,14,4,7,3,0,0,3,448,January 10th 2006,ebook,English,866609,
12904343,Adventures of a Suburban Boy,John Boorman,4.02,57,12,36,7,2,0,11,384,November 1st 2003,ebook,English,719194,
12904348,Silver City,"Li Rui, Howard Goldblatt",3.89,28,6,13,9,0,0,4,288,November 15th 1997,ebook,English,3848465,
12904344,Angel Light,Andrew M. Greeley,3.84,398,116,137,117,21,7,13,448,December 1st 1995,ebook,English,602650,
12904345,Blackout,James  Goodman,3.19,69,8,20,25,9,7,12,272,December 12th 2003,ebook,English,1583581,
12904347,White Lies: Race and the Myths of Whiteness,Maurice Berger,3.57,115,18,45,40,8,4,12,240,1999,ebook,English,50313,
12904346,"Houdini, Tarzan, and the Perfect Man: The White Male Body and the Challenge of Modernity in America",John F. Kasson,3.87,166,35,82,44,3,2,18,288,2001,ebook,English,217098,
12904351,Set Up in SoHo,Dee Davis,3.26,159,18,50,58,22,11,23,320,March 18th 2008,ebook,English,2999990,Matchmaker Chronicles
12904355,Season of the 76ers: The Story of Wilt Chamberlain and the 1967 NBA Champion Philadelphia 76ers,"Wayne Lynch, Billy Cunningham",3.48,25,5,7,9,3,1,3,320,February 21st 2002,ebook,English,1312601,
12904354,Shadow of Death,William G. Tapply,3.93,182,46,83,48,4,1,18,336,2003,ebook,English,496200,Brady Coyne
12904356,The Dragon's Doom,Ed Greenwood,3.85,234,71,81,61,17,4,3,416,2003,ebook,English,700035,Band of Four
12904357,The House Gun,Nadine Gordimer,3.54,1295,209,504,407,124,51,115,294,1997,ebook,English,503675,
12904359,Hairy Hezekiah,"Dick King-Smith, Nick Bruel",3.49,59,8,21,25,2,3,14,96,August 4th 2005,ebook,English,1003816,
12904364,Jonathan Edwards: America's Evangelical,Philip F. Gura,3.55,22,1,12,7,2,0,3,304,February 10th 2005,ebook,English,900853,
12904362,The High Rocks,Loren D. Estleman,3.67,67,14,23,25,4,1,14,224,January 1st 1979,ebook,English,2201938,"Page Murdock, US Deputy Marshal"
12904363,Prague in Black and Gold: Scenes from the Life of a European City,Peter Demetz,3.60,254,42,102,84,18,8,27,352,July 11th 1997,ebook,English,96712,
12904366,Shadow of the Raven,David Sundstrand,3.69,32,7,13,7,5,0,6,320,February 6th 2007,ebook,English,580229,Desert Sky Mystery
12904361,Power Play,Ben Bova,2.91,289,26,54,113,59,37,64,352,January 3rd 2012,ebook,English,16540805,Jake Ross
12904365,"Horses: A Guide to Selection, Care, and Enjoyment",J. Warren Evans,4.04,25,10,8,6,0,1,1,717,April 1989,ebook,English,1140997,
12904370,Origami Sailboats,Lew Rozelle,3.25,4,1,0,2,1,0,0,176,February 2002,ebook,English,4131656,
12904367,"The Dating Game Killer: The True Story of a TV Dating Show, a Violent Sociopath, and a Series of Brutal Murders",Stella Sands,3.61,376,83,120,128,35,10,42,416,October 4th 2011,ebook,English,15936044,
12904369,Roses: A Celebration,Wayne Winterrowd,3.82,11,2,6,2,1,0,4,272,October 18th 2003,ebook,English,365526,
12904371,The Mathematical Tourist: New and Updated Snapshots of Modern Mathematics,Ivars Peterson,3.79,178,43,71,48,15,1,15,288,1988,ebook,English,2725185,
12904375,The View from the Upper Deck: SportsPickle Presents the Funniest Collection of Sports Satire Ever,D.J. Gallo,3.77,30,6,12,11,1,0,4,320,May 1st 2007,ebook,English,722949,
12904374,The Joffrey Ballet School's Book of Ballet-Fit,"Allison Kyle Leopold, Dena Moss, Dena Simone Moss",3.84,88,23,34,25,6,0,10,272,February 15th 1999,ebook,English,12046,
12904379,"More Badder Grammar!: 150 All-New Bloopers, Blunders, and Reasons Its Hilarious When People Dont Check There Spelling and Grammer",Sharon Eliza Nichols,3.11,64,8,17,20,12,7,19,160,November 8th 2011,ebook,English,16426607,
12904378,Into the Garden with Charles: A Memoir,Clyde Phillip Wachsberger,4.45,55,34,16,2,2,1,17,224,January 31st 2012,ebook,English,17496587,
12904380,Cold Medina,Gary Hardwick,4.06,50,20,19,7,2,2,5,300,February 1996,Paperback,,2340988,
