BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series,review,Genre,NumberOfPeople
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,to-read,4989
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,chick-lit,298
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,currently-reading,239
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,romance,192
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,kindle,105
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,fiction,91
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,jill-mansell,73
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,own,66
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,nook,64
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,contemporary-romance,57
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,chicklit,53
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,ebook,46
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,owned,37
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,books-i-own,37
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,contemporary,36
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,humor,24
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,favorites,23
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,ebooks,23
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,chic-lit,23
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,nook-books,17
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,library,16
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,e-book,13
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,adult,13
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,british,13
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,kindle-books,12
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,my-books,11
42002,Millie's Fling,Jill Mansell,3.75,10178,693,512.0,2001,/work/shelves/41502,,1,brit-lit,11
