BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series,review,Genre,NumberOfPeople
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,to-read,65369
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,currently-reading,3766
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,classics,2244
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,fiction,794
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,fantasy,645
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,owned,408
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,own,379
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,classic,337
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,short-stories,321
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,books-i-own,277
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,favorites,265
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,literature,167
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,fairy-tales,134
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,mythology,128
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,middle-east,111
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,owned-books,93
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,adventure,87
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,my-library,85
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,library,83
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,wishlist,80
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,classics-to-read,75
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,default,74
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,to-buy,71
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,folklore,63
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,to-read-classics,60
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,childrens,59
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,classic-literature,55
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,kindle,54
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,my-books,53
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,children,52
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,historical-fiction,51
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,historical,42
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,unfinished,40
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,novels,38
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,childhood,37
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,i-own,36
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,children-s,34
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,dnf,33
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,history,33
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,clàssics,31
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,tbr,31
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,children-s-books,30
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,bookshelf,29
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,romance,29
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,wish-list,29
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,on-hold,29
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,world-literature,28
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,classic-lit,28
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,arabic,28
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,classic-fiction,27
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,translated,27
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,abandoned,26
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,medieval,25
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,fairy-tale,25
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,ebook,25
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,home-library,24
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,on-my-shelf,24
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,owned-tbr,23
93101,The Arabian Nights,"Anonymous, Richard Francis Burton, A.S. Byatt",4.04,61958,1036,1049.0,1315,/work/shelves/859375,,2,own-it,23
