BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series,review,Genre,NumberOfPeople
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,to-read,417
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,historical-fiction,30
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,fiction,15
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,historical,12
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,fantasy,9
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,ireland,8
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,irish,5
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,medieval,5
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,history,4
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,currently-reading,3
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,owned,3
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,favorites,3
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,wishlist,3
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,romance,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,ya,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,default,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,books-i-own,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,morgan-llywelyn,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,library,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,celtic-myth,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,personal-library,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,own,2
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,woman-author,1
88005,Strongbow: The Story of Richard and Aoife,Morgan Llywelyn,3.69,367,22,160.0,1992,/work/shelves/827121,,1,not-mine,1
