BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series,review,Genre,NumberOfPeople
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,to-read,606
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,currently-reading,37
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,fiction,22
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,short-stories,16
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,own,15
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,favorites,10
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,classics,6
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,my-books,4
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,french,4
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,literature,4
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,owned,3
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,the-lewis-library,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,abandoned,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,ebook,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,french-lit,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,books-i-own,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,my-library,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,novels,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,literary-fiction,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,adult-fiction,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,library,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,femmes,2
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,unclassified,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,new-york,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,love-and-romance,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,autrices,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,tbr,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,open-library,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,a-leer,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,_taurus,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,erotica-and-romance,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,z-author-study-anaïs-nin,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,already-own,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,intellectual-fiction,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,american-lit,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,bedroom,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,novellas-short-stories,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,winter,1
46066,Winter of Artifice,Anaïs Nin,3.79,458,31,130.0,1948,/work/shelves/45221,,1,rejected,1
