BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series,review,Genre,NumberOfPeople
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,to-read,2554
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,africa,177
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,non-fiction,104
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,memoir,95
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,currently-reading,74
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,nonfiction,46
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,biography,28
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,memoirs,28
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,travel,27
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,history,20
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,zimbabwe,19
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,biography-memoir,17
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,own,16
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,zambia,14
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,owned,13
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,favorites,13
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,audio,10
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,fiction,10
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,mozambique,9
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,war,9
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,library,8
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,books-i-own,8
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,audiobook,7
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,memoir-biography,7
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,book-club,7
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,default,6
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,african,6
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,audiobooks,6
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,autobiography,6
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,africa-non-fiction,5
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,kindle,5
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,memoir-autobiography,5
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,historical,5
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,around-the-world,5
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,bio,5
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,own-it,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,adventure,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,nf,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,biographies,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,abandoned,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,biography-autobiography,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,alexandra-fuller,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,biographies-memoirs,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,southern-africa,4
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,ebook,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,bookclub,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,cultural-africa,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,e-books,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,international,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,memoirs-biographies,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,world-literature,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,biographies-and-memoirs,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,bio-memoir,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,rhodesia,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,wishlist,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,dnf,3
83477,Scribbling the Cat,Alexandra Fuller,3.79,4637,433,272.0,2004,/work/shelves/4008910,,1,audio-books,3
