BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series,review,Genre,NumberOfPeople
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,to-read,839
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,currently-reading,103
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,psychology,35
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,linguistics,7
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,behavior-analysis,5
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,psicologia,3
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,language,3
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,nonfiction,3
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,psych,3
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,to-buy,3
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,science,3
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,non-fiction,3
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,favorites,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,education,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,wishlist,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,books-i-own,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,philosophy,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,behaviorism,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,owned,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,reference,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,behavior,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,skinner,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,behaviour,2
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,to-read-now,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,physical,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,shannon-s-books,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,aba,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,lingui,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,rhema,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,book-shelf-non-fiction,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,book-shelf,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,to-listen,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,education-and-parenting,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,teaching,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,non-audio,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,shelved,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,psicología-y-divulgación,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,aba-dd-already-owned,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,non-ficción,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,reading-order,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,audio_wanted,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,school,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,ترجمه-نشده,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,near,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,contemporary-philosophy,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,i-wish-to-read-it,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,building-better-future-for-humanity,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,unread-books-to-rent,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,dnf,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,next,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,basic-fundamentals,1
56004,Verbal Behavior,B.F. Skinner,4.14,302,11,480.0,1957,/work/shelves/232797,,2,summer-reading,1
